buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,houseType,jibun,landAr,mhouseNm,rgstDate,sggCd,slerGbn,umdNm,지역구명
2003, , , ,"11,900",13,12,2021,중개거래,경기 수원권선구,37.2,4,다세대,260-139,21.557,삼성힐하우스B동, ,41113, ,서둔동,수원시 권선구
2014, , , ,"19,000",4,12,2021,중개거래,경기 수원권선구,72.465,3,다세대,801-17,40.225,그린아트빌(C동), ,41113, ,탑동,수원시 권선구
2004, , , ,"12,400",4,12,2021,중개거래,경기 수원권선구,39.65,4,다세대,784-1,18.71,대림아트빌4차C동, ,41113, ,탑동,수원시 권선구
2006, , , ,"12,300",6,12,2021,중개거래,경기 수원권선구,56.31,3,다세대,821-10,27.648,유성그린빌5차나동, ,41113, ,탑동,수원시 권선구
1989, , , ,"10,900",12,12,2021,중개거래,경기 수원권선구,36.36,3,다세대,240-26,33.75,장미빌라1동, ,41113, ,금곡동,수원시 권선구
2016, , , ,"19,500",12,12,2021,중개거래,경기 수원권선구 경기 안양동안구,50.57,5,다세대,328-2,37.707,성은해피빌B, ,41113, ,오목천동,수원시 권선구
2003, , , ,"23,000",3,12,2021,중개거래,경기 수원팔달구,59.34,4,다세대,951-20,43.83,두홍메르디안, ,41113, ,권선동,수원시 권선구
2015, , , ,"15,800",7,12,2021,중개거래,경기 수원권선구,45.98,3,다세대,463-9,25.76,(463-9), ,41113, ,세류동,수원시 권선구
2002, , , ,"7,500",2,12,2021,중개거래,경기 수원권선구,35.82,1,다세대,826-4,17.565,민석빌라2차, ,41113, ,탑동,수원시 권선구
2003, , , ,"9,000",5,12,2021,중개거래,경기 수원권선구,51.76,2,다세대,550-2,31.38,장미빌라가동, ,41113, ,오목천동,수원시 권선구
2008, , , ,"5,000",4,12,2021,중개거래,경기 수원영통구,19.56,2,다세대,879-24,17,(879-24), ,41113, ,세류동,수원시 권선구
2003, , , ,"13,500",1,12,2021,직거래, ,59.86,4,다세대,827-10,42.7,가림주택15차(827-10), ,41113, ,탑동,수원시 권선구
2020, , , ,"22,500",8,12,2021,직거래, ,40.16,3,다세대,47-7,28.68,예담채, ,41113, ,고색동,수원시 권선구
1981, , , ,"10,500",6,12,2021,중개거래,경기 수원권선구,51.31,1,연립,1007-9,52.2,동산연립(1007-9), ,41113, ,세류동,수원시 권선구
2003, , , ,"8,900",4,12,2021,중개거래,경기 수원권선구,60.52,-1,다세대,796-7,37.97,서원맨션A동, ,41113, ,탑동,수원시 권선구
2003, , , ,"10,000",6,12,2021,중개거래,경기 수원권선구 경기 수원장안구,39.02,4,다세대,817-6,19.5,탑스빌A동, ,41113, ,탑동,수원시 권선구
2004, , , ,"12,000",31,12,2021,중개거래,경기 수원팔달구,23.92,4,다세대,46-30,14.4,신성하이츠빌, ,41115, ,고등동,수원시 팔달구
1989, , , ,"3,000",21,12,2021,중개거래,경기 수원팔달구,37.72,-1,연립,480-2,29.04,삼우빌라, ,41115, ,우만동,수원시 팔달구
2015, , , ,"26,000",29,12,2021,직거래, ,60.48,3,다세대,103-12,26.54,유성캐슬(B동), ,41115, ,화서동,수원시 팔달구
1989, , , ,"8,500",24,12,2021,중개거래,경기 수원팔달구,36.54,-1,다세대,509-15,20.8875,현대빌라1동, ,41115, ,우만동,수원시 팔달구
2000, , , ,"4,600",30,12,2021,중개거래,경기 수원팔달구,21.59,-1,다세대,504-1,11.8655,정인빌라A동, ,41115, ,우만동,수원시 팔달구
2008, , , ,"16,500",26,12,2021,중개거래,경기 수원팔달구,66.12,4,다세대,5-2,33.52,경성하이빌, ,41115, ,고등동,수원시 팔달구
2003, , , ,"17,000",28,12,2021,중개거래,경기 수원팔달구,76.16,5,다세대,70-18,42.4375,대호주택A동, ,41115, ,화서동,수원시 팔달구
1992, , , ,"40,000",30,12,2021,중개거래,경기 수원영통구,32.28,2,다세대,305-2,19,도시빌라A동, ,41115, ,고등동,수원시 팔달구
1990, , , ,"14,900",18,12,2021,중개거래,경기 수원영통구,36.86,2,다세대,527-25,18.43,명지빌라2동, ,41115, ,우만동,수원시 팔달구
1991, , , ,"6,500",17,12,2021,중개거래,경기 수원장안구,34.57,2,다세대,216,29.442,한양주택, ,41115, ,신풍동,수원시 팔달구
2005, , , ,"18,000",15,12,2021,중개거래,경기 수원팔달구,75.27,3,다세대,50-34,29.33,유림빌라c동, ,41115, ,매산로3가,수원시 팔달구
1991, , , ,"11,700",14,12,2021,중개거래,경기 수원팔달구,47.07,4,다세대,508-2,26.41,은성맨션, ,41115, ,우만동,수원시 팔달구
2004, , , ,"13,000",25,12,2021,중개거래,경기 수원권선구,39.77,2,다세대,13-16,22.067,태광빌라트B동, ,41115, ,고등동,수원시 팔달구
2016, , , ,"23,200",11,12,2021,중개거래,경기 수원팔달구,70.53,4,다세대,120-5,39.3776,좋은집, ,41115, ,화서동,수원시 팔달구
1991, , , ,"10,000",6,12,2021,중개거래,경기 수원영통구 경기 수원팔달구,42.7,1,다세대,43-16,22.25,진승빌라5동, ,41115, ,우만동,수원시 팔달구
2017, , , ,"17,800",13,12,2021,중개거래,경기 수원팔달구,47.78,2,다세대,550-2,31.0489,프레임, ,41115, ,우만동,수원시 팔달구
2017, , , ,"13,000",13,12,2021,중개거래,경기 수원팔달구,33.44,2,다세대,550-2,21.7302,프레임, ,41115, ,우만동,수원시 팔달구
2017, , , ,"15,100",13,12,2021,중개거래,경기 수원팔달구,40.45,2,다세대,550-2,26.2855,프레임, ,41115, ,우만동,수원시 팔달구
2017, , , ,"17,800",13,12,2021,중개거래,경기 수원팔달구,47.78,3,다세대,550-2,31.0489,프레임, ,41115, ,우만동,수원시 팔달구
2017, , , ,"23,400",13,12,2021,중개거래,경기 수원팔달구,69.13,3,다세대,550-2,44.9227,프레임, ,41115, ,우만동,수원시 팔달구
2017, , , ,"18,500",13,12,2021,중개거래,경기 수원팔달구,49.46,4,다세대,550-2,32.1406,프레임, ,41115, ,우만동,수원시 팔달구
2017, , , ,"16,500",13,12,2021,중개거래,경기 수원팔달구,44.04,4,다세대,550-2,28.6184,프레임, ,41115, ,우만동,수원시 팔달구
2017, , , ,"27,900",13,12,2021,중개거래,경기 수원팔달구,83.26,5,다세대,550-2,54.1048,프레임, ,41115, ,우만동,수원시 팔달구
1984, , , ,"13,500",9,12,2021,중개거래,경기 수원팔달구,50.75,3,연립,94-90,50.95,매화, ,41115, ,매산로3가,수원시 팔달구
2015, , , ,"12,600",13,12,2021,직거래, ,20.65,3,다세대,1036-9,7.82,I'MHOME, ,41115, ,인계동,수원시 팔달구
2020, , , ,"13,600",30,12,2021,중개거래,경기 수원장안구,14.89,12,연립다세대,305-10,5.1227,루체스타, ,41115, ,고등동,수원시 팔달구
2015, , , ,"13,000",31,12,2021,직거래, ,20.65,5,다세대,1036-9,7.82,I'MHOME, ,41115, ,인계동,수원시 팔달구
2021, , , ,"30,750",21,12,2021,중개거래,경기 수원권선구,67.75,2,다세대,184-11,34.9608,다인드빌, ,41115, ,화서동,수원시 팔달구
2021, , , ,"33,100",21,12,2021,중개거래,경기 수원권선구,71.82,2,다세대,184-11,37.0577,다인드빌, ,41115, ,화서동,수원시 팔달구
2021, , , ,"31,400",21,12,2021,중개거래,경기 수원권선구,67.75,3,다세대,184-11,34.9608,다인드빌, ,41115, ,화서동,수원시 팔달구
2021, , , ,"33,850",21,12,2021,중개거래,경기 수원권선구,71.82,3,다세대,184-11,37.0577,다인드빌, ,41115, ,화서동,수원시 팔달구
2021, , , ,"31,400",21,12,2021,중개거래,경기 수원권선구,67.75,4,다세대,184-11,34.9608,다인드빌, ,41115, ,화서동,수원시 팔달구
2021, , , ,"33,850",21,12,2021,중개거래,경기 수원권선구,71.82,4,다세대,184-11,37.0577,다인드빌, ,41115, ,화서동,수원시 팔달구
2021, , , ,"32,850",21,12,2021,중개거래,경기 수원권선구,68.74,5,다세대,184-11,35.4708,다인드빌, ,41115, ,화서동,수원시 팔달구
2021, , , ,"26,950",21,12,2021,중개거래,경기 수원권선구,56.14,5,다세대,184-11,28.9736,다인드빌, ,41115, ,화서동,수원시 팔달구
1989, , , ,"7,000",28,12,2021,중개거래,경기 수원권선구,48.06,-1,다세대,531-24,32.6,은행빌라, ,41115, ,우만동,수원시 팔달구
1991, , , ,"2,500",23,12,2021,중개거래,경기 수원팔달구,41.04,-1,다세대,56-31,20.3625,금호빌라3동4동, ,41115, ,화서동,수원시 팔달구
2003, , , ,"13,000",13,12,2021,중개거래,경기 수원팔달구,47.2,5,다세대,990,18.6,가람주택(다동), ,41115, ,인계동,수원시 팔달구
2020, , , ,"10,800",24,12,2021,중개거래,경기 수원장안구,14.89,9,연립다세대,305-10,5.1227,루체스타, ,41115, ,고등동,수원시 팔달구
1991, , , ,"10,000",6,12,2021,중개거래,경기 수원영통구,42.7,1,다세대,43-16,22.25,진승빌라5동, ,41115, ,우만동,수원시 팔달구
1991, , , ,"10,000",6,12,2021,중개거래,경기 수원영통구,42.7,2,다세대,43-16,22.25,진승빌라5동, ,41115, ,우만동,수원시 팔달구
2010, , , ,"20,000",16,12,2021,직거래, ,75.23,2,다세대,184-51,46.14,뉴골든, ,41115, ,화서동,수원시 팔달구
2016, , , ,"20,000",27,12,2021,중개거래,경기 수원팔달구,28.2,3,다세대,469-17,23.12,누리하우스, ,41115, ,우만동,수원시 팔달구
1991, , , ,"13,000",21,12,2021,중개거래,경기 수원팔달구,52.94,1,다세대,1012-16,31.7125,동수원아트빌라에이동, ,41115, ,인계동,수원시 팔달구
2015, , , ,"11,000",10,12,2021,직거래, ,21.35,6,다세대,1036-9,8.085,I'MHOME, ,41115, ,인계동,수원시 팔달구
2010, , , ,"22,000",2,12,2021,중개거래,경기 수원권선구 경기 수원팔달구,70.32,4,다세대,105-15,34.737,신안상떼빌, ,41115, ,화서동,수원시 팔달구
1994, , , ,"8,400",2,12,2021,중개거래,경기 수원팔달구,47.16,1,다세대,231-14,23.8,중앙빌라라동, ,41115, ,지동,수원시 팔달구
1991, , , ,"12,900",8,12,2021,중개거래,경기 수원팔달구,42.7,3,다세대,43-16,22.25,진승빌라5동, ,41115, ,우만동,수원시 팔달구
2008, , , ,"17,500",21,12,2021,중개거래,경기 수원팔달구,74.04,4,다세대,5-11,34.818,한솔아트빌(5-11), ,41115, ,고등동,수원시 팔달구
2005, ,22.01.03,O,"18,800",13,12,2021,중개거래,경기 수원팔달구,75.01,4,다세대,42-21,53.25,동서샤인빌D동, ,41115, ,화서동,수원시 팔달구
1990, , , ,"6,500",13,12,2021,중개거래,경기 수원장안구,36.35,-1,다세대,555-15,20.04,미성빌라3차가동, ,41115, ,우만동,수원시 팔달구
1990, , , ,"9,200",20,12,2021,중개거래,경기 수원영통구,36.54,3,다세대,555-10,24.3,미성빌라3차나동, ,41115, ,우만동,수원시 팔달구
2007, , , ,"16,000",10,12,2021,직거래, ,67.93,4,다세대,37-1,46.125,골든뷰B동, ,41115, ,화서동,수원시 팔달구
1989, , , ,"6,000",11,12,2021,중개거래,경기 수원장안구,36.34,-1,다세대,471-21,25.33,명륜빌라, ,41115, ,우만동,수원시 팔달구
1979, , , ,"14,000",7,12,2021,중개거래,경기 수원시 장안구,55.14,2,연립,122-110,49,칠성, ,41115, ,매향동,수원시 팔달구
