buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,offiNm,sggCd,sggNm,slerGbn,umdNm,지역구명
2018, , , ,"20,500",30,3,2022,중개거래,경기 수원영통구,22.83,15,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2018, ,22.11.17,O,"21,000",24,3,2022,중개거래,경기 수원영통구,22.83,5,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2022, ,22.05.09,O,"36,524",26,3,2022,중개거래,경기 수원영통구,39.2486,8,605,더샵 광교레이크시티,41117,수원시 영통구, ,원천동,수원시 영통구
2022, , , ,"48,274",17,3,2022,직거래, ,56.8317,13,605,더샵 광교레이크시티,41117,수원시 영통구, ,원천동,수원시 영통구
2022, ,22.05.13,O,"37,344",31,3,2022,중개거래,경기 수원영통구,39.2486,15,605,더샵 광교레이크시티,41117,수원시 영통구, ,원천동,수원시 영통구
2016, , , ,"31,500",12,3,2022,중개거래,경기 수원영통구,44.636,8,1256,장안프라임 광교,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"17,500",2,3,2022,중개거래,경기 수원영통구,24.11,14,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2016, , , ,"12,100",28,3,2022,중개거래,경기 수원영통구,19.2717,8,1256-1,테라스힐,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"37,000",11,3,2022,중개거래,경기 수원영통구,54.9704,10,1256-4,U-city,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"37,000",11,3,2022,중개거래,경기 수원영통구,54.9704,10,1256-4,U-city,41117,수원시 영통구, ,이의동,수원시 영통구
2021, , , ,"38,000",15,3,2022,중개거래,경기 수원영통구,35.19,2,1348,광교중앙역 SK VIEW,41117,수원시 영통구, ,이의동,수원시 영통구
2021, , , ,"38,000",15,3,2022,중개거래,경기 수원영통구,35.19,8,1348,광교중앙역 SK VIEW,41117,수원시 영통구, ,이의동,수원시 영통구
2018, ,22.07.20,O,"20,000",31,3,2022,중개거래,경기 수원영통구,22.83,16,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"17,400",28,3,2022,중개거래,경기 수원영통구,22.62,13,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2016, , , ,"12,500",23,3,2022,중개거래,경기 수원영통구 경기 용인수지구,19.2717,7,1256-1,테라스힐,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"30,800",30,3,2022,중개거래,경기 수원영통구,32.259,4,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"17,500",30,3,2022,중개거래,경기 수원영통구,24.11,5,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"24,400",31,3,2022,중개거래,경기 수원영통구,29.96,5,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구
2014, , , ,"11,500",9,3,2022,중개거래,서울 마포구 서울 양천구,24.44,4,1257-1,광교에코푸르지오시티 B동,41117,수원시 영통구, ,이의동,수원시 영통구
2014, , , ,"17,500",30,3,2022,중개거래,경기 수원영통구,24.97,13,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2000, , , ,"10,000",23,3,2022,중개거래,경기 수원영통구,42.66,7,958-2,훼미리타워,41117,수원시 영통구, ,영통동,수원시 영통구
2000, , , ,"7,500",29,3,2022,중개거래,경기 수원영통구,31.86,10,958-2,훼미리타워,41117,수원시 영통구, ,영통동,수원시 영통구
2017, , , ,"14,950",29,3,2022,중개거래,경기 수원영통구,26.0811,10,1012-1,영통역아이파크,41117,수원시 영통구, ,영통동,수원시 영통구
2014, , , ,"12,500",26,3,2022,중개거래,경기 수원영통구,22.84,9,1258,광교에코푸르지오시티 A동,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"20,000",30,3,2022,중개거래,경기 수원영통구,22.83,11,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2014, ,22.04.01,O,"17,500",30,3,2022,중개거래,경기 수원영통구,24.97,13,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2017, , , ,"14,250",24,3,2022,중개거래,경기 수원영통구,26.0811,6,1012-1,영통역아이파크,41117,수원시 영통구, ,영통동,수원시 영통구
2012, , , ,"17,000",28,3,2022,중개거래,경기 수원영통구,29.85,9,1330,광교서희스타힐스오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"34,500",25,3,2022,중개거래,경기 수원영통구,36.69,9,1331,광교 푸르지오 월드마크,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"16,500",25,3,2022,중개거래,경기 수원영통구,23.131,10,1331,광교 푸르지오 월드마크,41117,수원시 영통구, ,이의동,수원시 영통구
2016, , , ,"30,700",2,3,2022,중개거래,경기 수원영통구,40.3931,4,1256-1,테라스힐,41117,수원시 영통구, ,이의동,수원시 영통구
2014, , , ,"17,500",21,3,2022,중개거래,경기 수원영통구,24.98,5,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2013, , , ,"14,500",28,3,2022,중개거래,경기 수원시 영통구,24.2753,15,1351-2,광교 코아루에스,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"54,000",14,3,2022,중개거래,경기 수원영통구,47.58,12,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"31,000",17,3,2022,중개거래,경기 수원영통구,26.25,9,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2014, , , ,"17,000",25,3,2022,직거래, ,24.97,3,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"19,400",21,3,2022,중개거래,경기 수원영통구,21.58,5,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2014, , , ,"10,400",25,3,2022,중개거래,경기 수원영통구,16.803,5,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구
2021, ,22.03.29,O,"38,000",15,3,2022,중개거래,경기 수원영통구,35.19,8,1348,광교중앙역 SK VIEW,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"25,000",19,3,2022,중개거래,경기 수원영통구 경기 용인기흥구,29.96,8,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"21,900",23,3,2022,중개거래,경기 수원영통구,22.83,9,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2018, ,22.05.04,O,"22,000",5,3,2022,중개거래,경기 수원영통구,22.83,13,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"25,000",18,3,2022,중개거래,경기 수원영통구,29.96,7,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구
2012, ,22.07.14,O,"29,500",15,3,2022,중개거래,경기 수원영통구,48.556,12,1330,광교서희스타힐스오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"24,000",19,3,2022,중개거래,경기 수원영통구,29.96,12,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구
2012, , , ,"15,800",14,3,2022,중개거래,경기 수원영통구,29.865,11,1330,광교서희스타힐스오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2014, , , ,"13,500",22,3,2022,직거래, ,20.8595,14,1351,광교 경동 해피리움,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"22,500",12,3,2022,중개거래,경기 수원영통구,21.58,10,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"22,000",11,3,2022,중개거래,경기 수원영통구,22.83,6,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2018, ,22.03.22,O,"22,500",12,3,2022,중개거래,경기 수원영통구,21.58,10,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"87,000",21,3,2022,중개거래,경기 수원영통구,84.83,15,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구
2015, , , ,"15,500",5,3,2022,중개거래,경기 수원영통구,22.62,4,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"84,000",19,3,2022,중개거래,경기 수원영통구,84.83,29,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구
2014, , , ,"17,000",21,3,2022,중개거래,경기 수원영통구,24.97,3,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2019, , , ,"119,500",18,3,2022,중개거래,경기 수원영통구,84.441,40,1016-1,광교 SK VIEW Lake,41117,수원시 영통구, ,하동,수원시 영통구
2014, , , ,"10,000",18,3,2022,중개거래,경기 수원영통구,16.803,5,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구
2014, , , ,"10,250",18,3,2022,중개거래,경기 수원영통구,16.803,8,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구
2016, , , ,"13,500",16,3,2022,중개거래,경기 수원영통구,21.3517,9,1256-1,테라스힐,41117,수원시 영통구, ,이의동,수원시 영통구
2017, , , ,"15,300",5,3,2022,중개거래,경기 수원영통구,24.38,9,998-7,(998-7),41117,수원시 영통구, ,영통동,수원시 영통구
2016, , , ,"12,100",17,3,2022,중개거래,경기 수원영통구,21.3517,9,1256-1,테라스힐,41117,수원시 영통구, ,이의동,수원시 영통구
2017, , , ,"15,200",1,3,2022,중개거래,경기 수원영통구,24.38,11,998-7,(998-7),41117,수원시 영통구, ,영통동,수원시 영통구
2015, , , ,"16,800",9,3,2022,중개거래,경기 수원영통구,22.62,13,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"30,000",2,3,2022,직거래, ,26.25,4,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"88,500",5,3,2022,중개거래,경기 용인수지구,84.68,10,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구
2018, , , ,"18,000",14,3,2022,중개거래,경기 수원영통구,22.83,8,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"18,000",15,3,2022,중개거래,경기 수원영통구,24.11,15,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2014, , , ,"10,000",15,3,2022,중개거래,경기 수원영통구,16.803,6,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구
2017, , , ,"15,100",5,3,2022,중개거래,경기 수원영통구,25.5,5,998-7,(998-7),41117,수원시 영통구, ,영통동,수원시 영통구
2017, , , ,"15,200",1,3,2022,중개거래,경기 수원영통구,24.38,7,998-7,(998-7),41117,수원시 영통구, ,영통동,수원시 영통구
2017, , , ,"15,000",1,3,2022,중개거래,경기 수원영통구,24.38,7,998-7,(998-7),41117,수원시 영통구, ,영통동,수원시 영통구
2014, , , ,"11,000",14,3,2022,중개거래,경기 수원영통구 서울 송파구,16.803,7,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구
2016, , , ,"29,900",2,3,2022,중개거래,경기 수원영통구,40.3931,7,1256-1,테라스힐,41117,수원시 영통구, ,이의동,수원시 영통구
2017, ,22.03.14,O,"15,200",1,3,2022,중개거래,경기 수원영통구,24.38,11,998-7,(998-7),41117,수원시 영통구, ,영통동,수원시 영통구
2017, ,22.03.14,O,"15,200",1,3,2022,중개거래,경기 수원영통구,24.38,7,998-7,(998-7),41117,수원시 영통구, ,영통동,수원시 영통구
2015, ,22.03.12,O,"17,000",11,3,2022,중개거래,경기 수원영통구,22.28,12,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"15,100",10,3,2022,중개거래,경기 수원영통구,20.43,12,1351-6,광교유니코어,41117,수원시 영통구, ,이의동,수원시 영통구
2012, , , ,"18,000",10,3,2022,중개거래,경기 수원영통구,29.45,13,1351-1,광교데시앙루브,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"16,400",5,3,2022,중개거래,경기 수원영통구,23.131,9,1331,광교 푸르지오 월드마크,41117,수원시 영통구, ,이의동,수원시 영통구
2017, , , ,"29,000",7,3,2022,중개거래,경기 수원영통구,39.9075,5,1255-2,테라스힐2,41117,수원시 영통구, ,이의동,수원시 영통구
2012, , , ,"16,900",3,3,2022,중개거래,경기 수원영통구,29.85,12,1330,광교서희스타힐스오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2018, , , ,"13,900",3,3,2022,중개거래,경기 수원영통구,20.43,10,1351-6,광교유니코어,41117,수원시 영통구, ,이의동,수원시 영통구
2014, , , ,"17,400",7,3,2022,중개거래,경기 수원영통구,24.97,13,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2021, , , ,"40,000",1,3,2022,중개거래,경기 수원영통구,39.19,3,1348,광교중앙역 SK VIEW,41117,수원시 영통구, ,이의동,수원시 영통구
2016, ,22.03.14,O,"29,900",2,3,2022,중개거래,경기 수원영통구,40.3931,7,1256-1,테라스힐,41117,수원시 영통구, ,이의동,수원시 영통구
2015, ,22.04.11,O,"17,500",2,3,2022,중개거래,경기 수원영통구,24.11,14,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2017, , , ,"15,000",3,3,2022,중개거래,경기 수원영통구,26.0811,12,1012-1,영통역아이파크,41117,수원시 영통구, ,영통동,수원시 영통구
2014, , , ,"17,500",1,3,2022,중개거래,경기 수원영통구,24.97,3,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구
2015, , , ,"18,500",2,3,2022,중개거래,경기 수원영통구,24.11,6,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구
2017, ,22.03.14,O,"15,100",1,3,2022,중개거래,경기 수원영통구,25.5,5,998-7,(998-7),41117,수원시 영통구, ,영통동,수원시 영통구
2017, ,22.03.14,O,"15,000",1,3,2022,중개거래,경기 수원영통구,24.38,7,998-7,(998-7),41117,수원시 영통구, ,영통동,수원시 영통구
2021, , , ,"23,000",20,4,2022,중개거래,경기 수원장안구,23.41,9,950,화서역 파크 푸르지오,41111,수원시 장안구, ,정자동,수원시 장안구
2005, , , ,"20,500",12,4,2022,중개거래,경기 수원장안구,58.42,12,285-2,SK HUB BLUE,41111,수원시 장안구, ,율전동,수원시 장안구
2006, , , ,"24,000",23,4,2022,중개거래,경기 수원권선구,71.27,14,1013-4,한라비발디파크,41113,수원시 권선구, ,권선동,수원시 권선구
2004, , , ,"12,900",30,4,2022,중개거래,경기 수원권선구,32.7,13,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구
2020, , , ,"18,000",29,4,2022,중개거래,경기 수원시 권선구,27.818,9,1113-1,수원 호매실 동광뷰웰,41113,수원시 권선구, ,금곡동,수원시 권선구
2021, , , ,"16,450",23,4,2022,중개거래,경기 수원장안구,20.8972,9,418,수원역 한라비발디 퍼스트,41113,수원시 권선구, ,서둔동,수원시 권선구
2019, , , ,"22,800",19,4,2022,중개거래,경기 수원권선구,46.59,4,1115-1,아주리센 테라스파크,41113,수원시 권선구, ,금곡동,수원시 권선구
2021, , , ,"16,636",11,4,2022,직거래, ,22.9865,3,418,수원역 한라비발디 퍼스트,41113,수원시 권선구, ,서둔동,수원시 권선구
2004, , , ,"25,800",23,4,2022,중개거래,경기 수원시 권선구,71.61,6,1011-14,올림픽공원대우미래사랑 101동,41113,수원시 권선구, ,권선동,수원시 권선구
2017, , , ,"9,500",30,4,2022,중개거래,경기 수원권선구,24.48,9,1118-1,세종타운721,41113,수원시 권선구, ,금곡동,수원시 권선구
2004, , , ,"13,000",15,4,2022,중개거래,경기 수원팔달구,32.7,8,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구
2004, , , ,"10,200",19,4,2022,중개거래,경기 수원권선구,29.17,13,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구
2019, , , ,"24,800",16,4,2022,중개거래,경기 수원권선구,49.2484,4,1115-3,로얄팰리스3차,41113,수원시 권선구, ,금곡동,수원시 권선구
