,건축년도,보증금.만원.,거래금액.만원.,전세가율,주택유형,본번,부번,층,도로명,단지명,전용면적,시군구
9106,2014,32750,54500,60.09174312,아파트,1100,0,15,금곡로 20,Y CITY(와이시티),84.97,경기도 수원시 권선구 금곡동
9107,2014,35000,50000,70,아파트,1100,0,16,금곡로 20,Y CITY(와이시티),84.97,경기도 수원시 권선구 금곡동
9108,2014,30900,52000,59.42307692,아파트,1100,0,17,금곡로 20,Y CITY(와이시티),84.79,경기도 수원시 권선구 금곡동
9109,2014,32350,56800,56.95422535,아파트,1100,0,17,금곡로 20,Y CITY(와이시티),84.97,경기도 수원시 권선구 금곡동
9110,2014,32700,56250,58.13333333,아파트,1100,0,18,금곡로 20,Y CITY(와이시티),84.79,경기도 수원시 권선구 금곡동
9111,2014,30000,50700,59.17159763,아파트,1100,0,19,금곡로 20,Y CITY(와이시티),84.79,경기도 수원시 권선구 금곡동
9112,2014,38000,54500,69.72477064,아파트,1100,0,19,금곡로 20,Y CITY(와이시티),84.97,경기도 수원시 권선구 금곡동
9113,2014,33125,57250,57.86026201,아파트,1100,0,20,금곡로 20,Y CITY(와이시티),84.97,경기도 수원시 권선구 금곡동
9114,2014,46000,52200,88.12260536,아파트,1100,0,24,금곡로 20,Y CITY(와이시티),84.79,경기도 수원시 권선구 금곡동
9115,2014,29912.5,49500,60.42929293,아파트,1100,0,25,금곡로 20,Y CITY(와이시티),84.79,경기도 수원시 권선구 금곡동
9116,2014,7000,6700,104.4776119,아파트,1114,5,2,권광로196번길 17-9,인계미루아파트,15.02,경기도 수원시 팔달구 인계동
9117,2014,6500,6366.666667,102.0942408,아파트,1114,5,3,권광로196번길 17-9,인계미루아파트,15.02,경기도 수원시 팔달구 인계동
9118,2014,2311,6500,35.55384615,아파트,1114,5,4,권광로196번길 17-9,인계미루아파트,15.02,경기도 수원시 팔달구 인계동
9119,2014,6400,6483.333333,98.71465296,아파트,1114,5,5,권광로196번길 17-9,인계미루아파트,15.02,경기도 수원시 팔달구 인계동
9120,2014,7000,6316.666667,110.817942,아파트,1114,5,6,권광로196번길 17-9,인계미루아파트,15.02,경기도 수원시 팔달구 인계동
9121,2014,6600,6265,105.3471668,아파트,1114,5,9,권광로196번길 17-9,인계미루아파트,15.02,경기도 수원시 팔달구 인계동
9122,1998,30750,34000,90.44117647,아파트,1122,10,15,효원로 303,삼호파크타워,153.53,경기도 수원시 팔달구 인계동
9123,1998,28000,40000,70,아파트,1122,10,21,효원로 303,삼호파크타워,154.38,경기도 수원시 팔달구 인계동
9124,1995,28000,32000,87.5,아파트,1125,2,7,권광로 146,벽산그랜드코아,78.29,경기도 수원시 팔달구 인계동
9125,1995,35000,36250,96.55172414,아파트,1125,2,9,권광로 146,벽산그랜드코아,113.18,경기도 수원시 팔달구 인계동
9126,1995,34000,42000,80.95238095,아파트,1125,2,13,권광로 146,벽산그랜드코아,113.18,경기도 수원시 팔달구 인계동
9127,1995,27000,36750,73.46938776,아파트,1125,2,13,권광로 146,벽산그랜드코아,131.6,경기도 수원시 팔달구 인계동
9128,1995,28400,33000,86.06060606,아파트,1125,2,16,권광로 146,벽산그랜드코아,88.61,경기도 수원시 팔달구 인계동
9129,1995,27000,23550,114.6496815,아파트,1125,2,20,권광로 146,벽산그랜드코아,78.29,경기도 수원시 팔달구 인계동
9130,1995,29000,32500,89.23076923,아파트,1125,2,20,권광로 146,벽산그랜드코아,128.05,경기도 수원시 팔달구 인계동
9131,2010,59000,71700,82.28730823,아파트,1127,1,3,효원로308번길 16,한화꿈에그린파크,134.8,경기도 수원시 팔달구 인계동
9132,2010,62000,71500,86.71328671,아파트,1127,1,3,효원로308번길 16,한화꿈에그린파크,142.85,경기도 수원시 팔달구 인계동
9133,2010,55000,69000,79.71014493,아파트,1127,1,4,효원로308번길 16,한화꿈에그린파크,134.8,경기도 수원시 팔달구 인계동
9134,2010,40000,60000,66.66666667,아파트,1127,1,9,효원로308번길 16,한화꿈에그린파크,120.89,경기도 수원시 팔달구 인계동
9135,2010,67000,83000,80.72289157,아파트,1127,1,13,효원로308번길 16,한화꿈에그린파크,142.85,경기도 수원시 팔달구 인계동
9136,1995,23000,30000,76.66666667,아파트,1131,0,8,권광로 138,수원시청역선경센트럴파크,99.575,경기도 수원시 팔달구 인계동
9137,1995,33000,41000,80.48780488,아파트,1131,0,11,권광로 138,수원시청역선경센트럴파크,99.575,경기도 수원시 팔달구 인계동
9138,2013,8500,7200,118.0555556,아파트,1132,1,3,권선로741번길 21,인계지음,14.5537,경기도 수원시 팔달구 인계동
9139,2013,8333.333333,8700,95.78544061,아파트,1132,1,4,권선로741번길 21,인계지음,14.5537,경기도 수원시 팔달구 인계동
9140,2013,5000,6300,79.36507937,아파트,1132,1,6,권선로741번길 21,인계지음,14.5537,경기도 수원시 팔달구 인계동
9141,2013,8000,6100,131.147541,아파트,1132,1,6,권선로741번길 21,인계지음,14.573,경기도 수원시 팔달구 인계동
9142,2013,8000,6475,123.5521236,아파트,1132,1,7,권선로741번길 21,인계지음,14.5537,경기도 수원시 팔달구 인계동
9143,2013,8400,6350,132.2834646,아파트,1132,1,8,권선로741번길 21,인계지음,14.5537,경기도 수원시 팔달구 인계동
9144,2013,7250,6350,114.1732283,아파트,1132,1,9,권선로741번길 21,인계지음,14.5537,경기도 수원시 팔달구 인계동
9145,2013,7800,6000,130,아파트,1132,1,9,권선로741번길 21,인계지음,14.573,경기도 수원시 팔달구 인계동
9146,2013,8400,6100,137.704918,아파트,1132,1,10,권선로741번길 21,인계지음,14.573,경기도 수원시 팔달구 인계동
9147,2013,8500,6200,137.0967742,아파트,1132,1,11,권선로741번길 21,인계지음,14.5537,경기도 수원시 팔달구 인계동
9148,2013,7500,6533.333333,114.7959184,아파트,1132,1,12,권선로741번길 21,인계지음,14.5537,경기도 수원시 팔달구 인계동
9149,2020,15000,15000,100,아파트,1132,18,7,권광로124번길 13,테라스더아델라움,19.12,경기도 수원시 팔달구 인계동
9150,2020,14000,12000,116.6666667,아파트,1132,18,8,권광로124번길 13,테라스더아델라움,15.87,경기도 수원시 팔달구 인계동
9151,2020,13150,11500,114.3478261,아파트,1132,18,9,권광로124번길 13,테라스더아델라움,18.58,경기도 수원시 팔달구 인계동
9152,2020,13000,10000,130,아파트,1132,18,10,권광로124번길 13,테라스더아델라움,18.58,경기도 수원시 팔달구 인계동
9153,2020,13300,11000,120.9090909,아파트,1132,18,12,권광로124번길 13,테라스더아델라움,18.58,경기도 수원시 팔달구 인계동
9154,1997,28500,32500,87.69230769,아파트,1135,0,14,권선로 733,엘디그린토피아,128.93,경기도 수원시 팔달구 인계동
9155,1997,24800,37500,66.13333333,아파트,1135,0,19,권선로 733,엘디그린토피아,172.98,경기도 수원시 팔달구 인계동
9156,2000,13000,17875,72.72727273,아파트,1138,1,4,덕영대로1126번길 17,성영,59.9,경기도 수원시 권선구 세류동
9157,2000,14000,17000,82.35294118,아파트,1138,1,6,덕영대로1126번길 17,성영,59.9,경기도 수원시 권선구 세류동
9158,2017,33500,63900,52.4256651,아파트,1146,0,1,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9159,2017,36800,68875,53.43012704,아파트,1146,0,2,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9160,2017,34200,72380,47.25062172,아파트,1146,0,3,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9161,2017,38063.46154,75240,50.58939598,아파트,1146,0,4,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9162,2017,35090,73516.66667,47.73067332,아파트,1146,0,5,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9163,2017,40000,67750,59.04059041,아파트,1146,0,6,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9164,2017,52000,72900,71.33058985,아파트,1146,0,7,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9165,2017,39156.11111,76175,51.40283703,아파트,1146,0,8,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9166,2017,37030.85714,72000,51.43174603,아파트,1146,0,9,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9167,2017,40000,72250,55.3633218,아파트,1146,0,10,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9168,2017,41200,68800,59.88372093,아파트,1146,0,11,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9169,2017,50000,66500,75.18796992,아파트,1146,0,11,매곡로 67,호반 써밋 수원,84.9857,경기도 수원시 권선구 금곡동
9170,2017,38793.75,72266.66667,53.68138838,아파트,1146,0,12,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9171,2017,37653.125,72783.33333,51.73316922,아파트,1146,0,13,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9172,2017,35875,72000,49.82638889,아파트,1146,0,14,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9173,2017,37800,72000,52.5,아파트,1146,0,15,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9174,2017,37200,72366.66667,51.40488254,아파트,1146,0,16,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9175,2017,34666.66667,73000,47.48858447,아파트,1146,0,16,매곡로 67,호반 써밋 수원,84.9857,경기도 수원시 권선구 금곡동
9176,2017,40400,71840,56.23608018,아파트,1146,0,17,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9177,2017,55000,80000,68.75,아파트,1146,0,17,매곡로 67,호반 써밋 수원,84.9857,경기도 수원시 권선구 금곡동
9178,2017,38900,76000,51.18421053,아파트,1146,0,18,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9179,2017,40000,73000,54.79452055,아파트,1146,0,19,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9180,2017,41500,75360,55.06900212,아파트,1146,0,20,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9181,2017,35333.33333,75500,46.799117,아파트,1146,0,22,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9182,2017,41000,68000,60.29411765,아파트,1146,0,22,매곡로 67,호반 써밋 수원,84.9857,경기도 수원시 권선구 금곡동
9183,2017,35500,82975,42.78397108,아파트,1146,0,24,매곡로 67,호반 써밋 수원,84.9843,경기도 수원시 권선구 금곡동
9184,2017,40000,67000,59.70149254,아파트,1146,0,25,매곡로 67,호반 써밋 수원,84.9857,경기도 수원시 권선구 금곡동
9185,2017,45500,69500,65.4676259,아파트,1147,0,1,매곡로 43,호반베르디움더센트럴,84.9811,경기도 수원시 권선구 금곡동
9186,2017,37023.33333,65050,56.91519344,아파트,1147,0,1,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9187,2017,33750,58000,58.18965517,아파트,1147,0,2,매곡로 43,호반베르디움더센트럴,84.9811,경기도 수원시 권선구 금곡동
9188,2017,38615,72800,53.04258242,아파트,1147,0,2,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9189,2017,37655.41667,65030,57.90468502,아파트,1147,0,3,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9190,2017,34288.88889,64075,53.51367755,아파트,1147,0,4,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9191,2017,38346.15385,70000,54.78021978,아파트,1147,0,5,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9192,2017,37608.33333,67500,55.71604938,아파트,1147,0,6,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9193,2017,41638.88889,71814.28571,57.98134518,아파트,1147,0,7,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9194,2017,35928.57143,71225,50.44376473,아파트,1147,0,8,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9195,2017,45000,62600,71.88498403,아파트,1147,0,9,매곡로 43,호반베르디움더센트럴,84.9811,경기도 수원시 권선구 금곡동
9196,2017,36812.5,68950,53.39013778,아파트,1147,0,9,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9197,2017,33535,69900,47.97567954,아파트,1147,0,10,매곡로 43,호반베르디움더센트럴,84.9811,경기도 수원시 권선구 금곡동
9198,2017,33595,74000,45.39864865,아파트,1147,0,10,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9199,2017,37280,80500,46.31055901,아파트,1147,0,11,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9200,2017,45000,82000,54.87804878,아파트,1147,0,11,매곡로 43,호반베르디움더센트럴,84.9985,경기도 수원시 권선구 금곡동
9201,2017,39058.82353,74988.88889,52.08614784,아파트,1147,0,12,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9202,2017,33728.57143,67440,50.01270971,아파트,1147,0,13,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9203,2017,31666.66667,64500,49.09560724,아파트,1147,0,14,매곡로 43,호반베르디움더센트럴,84.9811,경기도 수원시 권선구 금곡동
9204,2017,32475,75640,42.933633,아파트,1147,0,14,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9205,2017,35000,69500,50.35971223,아파트,1147,0,15,매곡로 43,호반베르디움더센트럴,84.9811,경기도 수원시 권선구 금곡동
9206,2017,36428.57143,72666.66667,50.1310616,아파트,1147,0,15,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9207,2017,43722.22222,71666.66667,61.00775194,아파트,1147,0,16,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9208,2017,48000,69000,69.56521739,아파트,1147,0,17,매곡로 43,호반베르디움더센트럴,84.9811,경기도 수원시 권선구 금곡동
9209,2017,39000,72000,54.16666667,아파트,1147,0,17,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9210,2017,36000,71000,50.70422535,아파트,1147,0,18,매곡로 43,호반베르디움더센트럴,84.9811,경기도 수원시 권선구 금곡동
9211,2017,35668.75,77857.14286,45.81307339,아파트,1147,0,18,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9212,2017,45083.33333,71000,63.49765258,아파트,1147,0,19,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9213,2017,42000,68000,61.76470588,아파트,1147,0,19,매곡로 43,호반베르디움더센트럴,84.9985,경기도 수원시 권선구 금곡동
9214,2017,35500,66700,53.22338831,아파트,1147,0,20,매곡로 43,호반베르디움더센트럴,84.9811,경기도 수원시 권선구 금곡동
9215,2017,37209.33333,71060,52.36326109,아파트,1147,0,20,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
9216,2017,55000,80700,68.15365551,아파트,1147,0,21,매곡로 43,호반베르디움더센트럴,84.9843,경기도 수원시 권선구 금곡동
