,dealAmount,deposit,전세가율,buildYear,excluUseAr,floor,jibun,mhouseNm,sggCd,지역구명.x,umdNm.x
5647,23500,18500,78.72340426,2017,50.77,2,509-11,"로드힐스(1,2동)",41115,수원시 팔달구,우만동
5648,23500,23500,100,2017,50.77,2,509-11,"로드힐스(1,2동)",41115,수원시 팔달구,우만동
5649,23500,23500,100,2017,50.77,4,509-11,"로드힐스(1,2동)",41115,수원시 팔달구,우만동
5650,23500,19000,80.85106383,2017,50.77,4,509-11,"로드힐스(1,2동)",41115,수원시 팔달구,우만동
5651,23500,23500,100,2017,51.41,2,509-11,"로드힐스(1,2동)",41115,수원시 팔달구,우만동
5652,23500,15000,63.82978723,2017,51.41,2,509-11,"로드힐스(1,2동)",41115,수원시 팔달구,우만동
5653,24500,18000,73.46938776,2017,51.41,3,509-11,"로드힐스(1,2동)",41115,수원시 팔달구,우만동
5654,24500,5000,20.40816327,2017,51.41,3,509-11,"로드힐스(1,2동)",41115,수원시 팔달구,우만동
5655,25500,19950,78.23529412,2017,53.19,4,206,드림하우스,41111,수원시 장안구,영화동
5656,25700,21000,81.71206226,2017,53.27,2,27-139,"삼익리베리움(306,307,308동)",41113,수원시 권선구,서둔동
5657,25900,20000,77.22007722,2017,53.5,3,27-139,"삼익리베리움(306,307,308동)",41113,수원시 권선구,서둔동
5658,25900,18000,69.4980695,2017,53.5,3,27-139,"삼익리베리움(306,307,308동)",41113,수원시 권선구,서둔동
5659,26500,23000,86.79245283,2017,54.29,2,27-139,"삼익리베리움(306,307,308동)",41113,수원시 권선구,서둔동
5660,26500,20000,75.47169811,2017,54.29,2,27-139,"삼익리베리움(306,307,308동)",41113,수원시 권선구,서둔동
5661,26500,19000,71.69811321,2017,54.29,2,27-139,"삼익리베리움(306,307,308동)",41113,수원시 권선구,서둔동
5662,26500,15000,56.60377358,2017,54.29,2,27-139,"삼익리베리움(306,307,308동)",41113,수원시 권선구,서둔동
5663,16650,24000,144.1441441,2017,54.31,2,272-31,유진플러스,41111,수원시 장안구,송죽동
5664,26000,15000,57.69230769,2017,54.31,3,272-31,유진플러스,41111,수원시 장안구,송죽동
5665,29500,13000,44.06779661,2017,54.81,2,535-17,어반글랜,41117,수원시 영통구,망포동
5666,30000,29500,98.33333333,2017,55.22,3,535-17,어반글랜,41117,수원시 영통구,망포동
5667,24000,16500,68.75,2017,56.27,2,27-138,"삼익리베리움(309,310동)",41113,수원시 권선구,서둔동
5668,24500,24100,98.36734694,2017,56.615,3,298-5,다원하우스,41117,수원시 영통구,망포동
5669,25000,19000,76,2017,57,3,37-86,수영캐슬,41111,수원시 장안구,영화동
5670,23689,2000,8.442737135,2017,58.65,2,215-34,장원빌,41111,수원시 장안구,연무동
5671,22900,23700,103.4934498,2017,60.3,5,958-11,(귀인타운),41113,수원시 권선구,권선동
5672,22900,17200,75.10917031,2017,60.3,5,958-11,(귀인타운),41113,수원시 권선구,권선동
5673,41000,40000,97.56097561,2017,61.78,5,55,(즐거운나의집),41115,수원시 팔달구,남수동
5674,28650,2000,6.980802792,2017,62.205,4,Jun-44,블루밍(44-6),41115,수원시 팔달구,고등동
5675,22000,18000,81.81818182,2017,62.94,3,820-4,써니하우스A동,41113,수원시 권선구,탑동
5676,25800,20000,77.51937984,2017,63.07,2,212-41,리치캐슬,41111,수원시 장안구,파장동
5677,25800,13000,50.3875969,2017,63.07,2,212-41,리치캐슬,41111,수원시 장안구,파장동
5678,25800,18000,69.76744186,2017,63.07,2,212-41,리치캐슬,41111,수원시 장안구,파장동
5679,22500,18000,80,2017,63.14,4,Oct-77,신성리치빌,41115,수원시 팔달구,화서동
5680,24350,1000,4.106776181,2017,63.71,8,142-11,삼성캐슬,41115,수원시 팔달구,교동
5681,21500,1000,4.651162791,2017,64.42,5,240,리치캐슬,41113,수원시 권선구,당수동
5682,29900,24000,80.26755853,2017,64.54,4,Jun-44,블루밍(44-6),41115,수원시 팔달구,고등동
5683,21500,19000,88.37209302,2017,65.57,3,56-83,행궁팰리스,41115,수원시 팔달구,남창동
5684,21500,17000,79.06976744,2017,65.57,3,56-83,행궁팰리스,41115,수원시 팔달구,남창동
5685,23500,23500,100,2017,65.617,2,823-2,하늘채,41115,수원시 팔달구,인계동
5686,23500,21000,89.36170213,2017,65.617,2,823-2,하늘채,41115,수원시 팔달구,인계동
5687,24300,24300,100,2017,67.43,2,32,스위트늘봄,41113,수원시 권선구,탑동
5688,27000,23000,85.18518519,2017,69.088,3,105-4,서리풀빌라,41115,수원시 팔달구,화서동
5689,23400,14700,62.82051282,2017,69.13,3,550-2,프레임,41115,수원시 팔달구,우만동
5690,27000,2000,7.407407407,2017,69.75,5,27-139,"삼익리베리움(306,307,308동)",41113,수원시 권선구,서둔동
5691,25600,18000,70.3125,2017,70.56,4,240,리치캐슬,41113,수원시 권선구,당수동
5692,25700,29000,112.8404669,2017,72.01,2,878-1,경원아트빌,41113,수원시 권선구,탑동
5693,25700,26000,101.1673152,2017,72.01,2,878-1,경원아트빌,41113,수원시 권선구,탑동
5694,19700,18000,91.37055838,2017,72.58,4,161-34,일지하우스,41111,수원시 장안구,율전동
5695,26000,26000,100,2017,72.9,5,32-21,아크빌가동,41115,수원시 팔달구,화서동
5696,33000,33000,100,2017,73.85,4,298-5,다원하우스,41117,수원시 영통구,망포동
5697,26700,3000,11.23595506,2017,77.71,4,409-3,해든팰리스B동,41111,수원시 장안구,송죽동
5698,26700,26700,100,2017,77.71,4,409-3,해든팰리스B동,41111,수원시 장안구,송죽동
5699,27900,1000,3.584229391,2017,83.26,5,550-2,프레임,41115,수원시 팔달구,우만동
5700,30700,30700,100,2017,83.605,4,409-24,해든팰리스,41111,수원시 장안구,송죽동
5701,104750,57000,54.41527446,2017,84.7481,4,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5702,104750,82000,78.28162291,2017,84.7481,4,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5703,125900,70000,55.59968229,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5704,125900,70100,55.67911041,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5705,125900,40000,31.77124702,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5706,125900,76650,60.8816521,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5707,125900,59850,47.53772836,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5708,125900,69000,54.80540111,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5709,125900,80000,63.54249404,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5710,125900,76000,60.36536934,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5711,125900,75000,59.57108817,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5712,125900,72000,57.18824464,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5713,125900,96000,76.25099285,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5714,125900,97000,77.04527403,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5715,125900,52500,41.69976172,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5716,125900,92000,73.07386815,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5717,125900,78000,61.95393169,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5718,125900,35000,27.79984114,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5719,125900,60000,47.65687053,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5720,113300,69000,60.90026478,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5721,113300,95000,83.84819064,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5722,113300,60000,52.95675199,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5723,113300,80000,70.60900265,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5724,113300,72000,63.54810238,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5725,113300,83000,73.25684025,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5726,113300,57700,50.92674316,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5727,113300,70000,61.78287732,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5728,113300,10000,8.826125331,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5729,113300,20000,17.65225066,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5730,113300,65000,57.36981465,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5731,113300,60580,53.46866726,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5732,113300,73000,64.43071492,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5733,130600,59000,45.17611026,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5734,130600,40000,30.62787136,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5735,130600,70000,53.59877489,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5736,130600,82000,62.78713629,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5737,130600,68000,52.06738132,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5738,130600,60000,45.94180704,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5739,130600,80000,61.25574273,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5740,130600,5000,3.82848392,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5741,130600,75000,57.42725881,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5742,130600,55000,42.11332312,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5743,130600,50000,38.2848392,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5744,95625,20000,20.91503268,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5745,95625,55000,57.51633987,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5746,95625,40000,41.83006536,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5747,95625,73000,76.33986928,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5748,95625,59850,62.58823529,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5749,95625,64000,66.92810458,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5750,95625,63000,65.88235294,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5751,95625,10000,10.45751634,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5752,127500,70000,54.90196078,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5753,127500,80000,62.74509804,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5754,127500,63000,49.41176471,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5755,127500,56700,44.47058824,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5756,127500,76000,59.60784314,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5757,127500,20000,15.68627451,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5758,127500,10000,7.843137255,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5759,127500,60000,47.05882353,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5760,104300,53550,51.34228188,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5761,104300,63000,60.40268456,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5762,104300,68500,65.6759348,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5763,104300,57000,54.65004794,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5764,104300,71400,68.45637584,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5765,104300,72000,69.0316395,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5766,104300,56000,53.69127517,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5767,104300,64000,61.36145733,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5768,111825,70000,62.59780908,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5769,111825,73500,65.72769953,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5770,111825,30000,26.82763246,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5771,111825,55000,49.18399285,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5772,111825,61740,55.21126761,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5773,111825,60000,53.65526492,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5774,111825,15000,13.41381623,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5775,87375,49000,56.08011445,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5776,87375,50100,57.33905579,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5777,87375,40000,45.77968526,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5778,87375,59300,67.8683834,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5779,87375,58800,67.29613734,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5780,87375,59000,67.52503577,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5781,87375,85000,97.28183119,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5782,87375,70000,80.11444921,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5783,87375,58000,66.38054363,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5784,87375,60000,68.6695279,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5785,26190,22000,84.0015273,2017,86.56,5,587-5,(587-5),41111,수원시 장안구,파장동
5786,26000,26000,100,2017,87.42,5,993-2,스위트캐슬,41113,수원시 권선구,권선동
5787,125600,110000,87.57961783,2017,107.8255,4,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5788,125600,83000,66.08280255,2017,107.8255,4,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5789,125600,89000,70.85987261,2017,107.8255,4,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5790,125600,80000,63.69426752,2017,107.8255,4,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5791,125600,40000,31.84713376,2017,107.8255,4,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5792,129500,73500,56.75675676,2017,107.8528,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5793,129500,69900,53.97683398,2017,107.8528,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5794,129500,85000,65.63706564,2017,107.8528,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5795,129500,79000,61.003861,2017,107.8528,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5796,129500,90000,69.4980695,2017,107.8528,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5797,148500,82000,55.21885522,2017,107.8791,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5798,148500,84000,56.56565657,2017,107.8791,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5799,148500,70000,47.13804714,2017,107.8791,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5800,129250,8000,6.189555126,2017,110.4223,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5801,129250,76650,59.30367505,2017,110.4223,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5802,129250,60000,46.42166344,2017,110.4223,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5803,129250,70000,54.15860735,2017,110.4223,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5804,129250,10000,7.736943907,2017,110.4223,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5805,129250,85000,65.76402321,2017,110.4223,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5806,139000,109000,78.41726619,2017,110.4223,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5807,139000,78750,56.65467626,2017,110.4223,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5808,139000,88000,63.30935252,2017,110.4223,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5809,139000,90000,64.74820144,2017,110.4223,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5810,139000,89000,64.02877698,2017,110.4223,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5811,139000,84000,60.43165468,2017,110.4223,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5812,124200,1.00E+05,80.51529791,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5813,124200,90000,72.46376812,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5814,124200,77000,61.99677939,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5815,124200,68000,54.75040258,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5816,124200,75000,60.38647343,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5817,124200,120000,96.61835749,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5818,124200,79000,63.60708535,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5819,134000,125000,93.28358209,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5820,134000,78000,58.20895522,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5821,134000,65100,48.58208955,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5822,134000,120000,89.55223881,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5823,134000,70350,52.5,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5824,134000,65000,48.50746269,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5825,134000,68250,50.93283582,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5826,134000,99900,74.55223881,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5827,134000,69000,51.49253731,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5828,134000,75000,55.97014925,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5829,157166.6667,87000,55.3552492,2017,113.5461,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5830,157166.6667,10000,6.362672322,2017,113.5461,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5831,157166.6667,18000,11.45281018,2017,113.5461,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5832,157166.6667,120000,76.35206787,2017,113.5461,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5833,129000,67200,52.09302326,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5834,129000,75000,58.13953488,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5835,129000,1.00E+05,77.51937984,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5836,129000,72000,55.81395349,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5837,129000,78000,60.46511628,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5838,129000,10000,7.751937984,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5839,129000,88000,68.21705426,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5840,129000,69000,53.48837209,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동
5841,146250,82000,56.06837607,2017,115.5097,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5842,146250,30000,20.51282051,2017,115.5097,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5843,146250,95000,64.95726496,2017,115.5097,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5844,146250,20000,13.67521368,2017,115.5097,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5845,157916.6667,140000,88.65435356,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5846,157916.6667,0,0,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5847,157916.6667,95000,60.15831135,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5848,157916.6667,60000,37.99472296,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5849,157916.6667,72000,45.59366755,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5850,157916.6667,87000,55.09234828,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5851,157916.6667,1.00E+05,63.32453826,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5852,157916.6667,10000,6.332453826,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5853,157916.6667,105000,66.49076517,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5854,157916.6667,40000,25.3298153,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5855,138000,69000,50,2017,115.6761,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5856,165000,135000,81.81818182,2017,117.9097,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5857,165000,95000,57.57575758,2017,117.9097,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5858,165000,1.00E+05,60.60606061,2017,117.9097,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5859,157333.3333,80000,50.84745763,2017,117.9711,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5860,157333.3333,70350,44.71398305,2017,117.9711,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5861,176000,110000,62.5,2017,120.1011,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5862,176000,103000,58.52272727,2017,120.1011,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5863,176000,115000,65.34090909,2017,120.1011,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5864,142800,78000,54.62184874,2017,126.1863,2,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5865,142800,70000,49.01960784,2017,126.1863,2,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5866,142800,90000,63.02521008,2017,126.1863,2,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5867,129333.3333,68350,52.84793814,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5868,129333.3333,83000,64.17525773,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5869,129333.3333,80000,61.8556701,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5870,129333.3333,71768,55.49072165,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5871,129333.3333,68250,52.77061856,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5872,129333.3333,81000,62.62886598,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5873,129333.3333,69300,53.58247423,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5874,157250,105000,66.77265501,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5875,157250,84000,53.41812401,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5876,157250,78750,50.07949126,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5877,157250,1.00E+05,63.59300477,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5878,157250,10000,6.359300477,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5879,157250,60000,38.15580286,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5880,157250,20000,12.71860095,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5881,157250,80000,50.87440382,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동
5882,150000,20000,13.33333333,2017,126.8934,2,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5883,150000,10000,6.666666667,2017,126.8934,2,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5884,140125,110000,78.50133809,2017,126.9408,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5885,140125,1.00E+05,71.36485281,2017,126.9408,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5886,140000,90000,64.28571429,2017,133.4983,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5887,140000,10000,7.142857143,2017,133.4983,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5888,140000,87000,62.14285714,2017,133.4983,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5889,140000,30000,21.42857143,2017,133.4983,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
5890,140000,40000,28.57142857,2017,133.4983,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동
