buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,offiNm,sggCd,sggNm,slerGbn,umdNm,지역구명,본번,부번
2013, , , ,13500.0,21,12,2021,중개거래,경기 수원영통구,29.4915,6,1258-3,광교 파인렉스1,41117,수원시 영통구, ,이의동,수원시 영통구,1258,3
2014, , , ,14500.0,21,12,2021,중개거래,경기 수원영통구,20.8595,14,1351,광교 경동 해피리움,41117,수원시 영통구, ,이의동,수원시 영통구,1351,0
2013, , , ,15500.0,14,12,2021,중개거래,경기 수원영통구,24.2753,8,1351-2,광교 코아루에스,41117,수원시 영통구, ,이의동,수원시 영통구,1351,2
2012, , , ,16000.0,15,12,2021,중개거래,경기 수원영통구,28.96,5,1330,광교서희스타힐스오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1330,0
2015, , , ,17500.0,16,12,2021,중개거래,경기 수원영통구,22.62,9,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2018, , , ,15500.0,4,12,2021,직거래, ,21.58,6,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2014, , , ,12500.0,15,12,2021,중개거래,경기 수원영통구,20.8595,8,1351,광교 경동 해피리움,41117,수원시 영통구, ,이의동,수원시 영통구,1351,0
2014, , , ,17500.0,13,12,2021,중개거래,경기 수원영통구,24.97,15,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2014, , , ,17500.0,13,12,2021,중개거래,경기 수원영통구,24.97,5,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2015, , , ,18000.0,10,12,2021,중개거래,경기 수원영통구,23.22,14,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2015, , , ,16500.0,10,12,2021,중개거래,경기 수원영통구,24.11,8,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2014, , , ,16000.0,14,12,2021,중개거래,경기 수원영통구,23.5642,10,1351,광교 경동 해피리움,41117,수원시 영통구, ,이의동,수원시 영통구,1351,0
2006, , , ,39000.0,10,12,2021,중개거래,경기 수원영통구,90.9115,6,296-6,수원영통 아크로파크,41117,수원시 영통구, ,원천동,수원시 영통구,296,6
2013, , , ,12400.0,9,12,2021,중개거래,경기 수원영통구,27.445,6,1257-4,광교 파인렉스2,41117,수원시 영통구, ,이의동,수원시 영통구,1257,4
2001, , , ,7500.0,7,12,2021,직거래, ,29.64,6,1021-4,청명타운텔,41117,수원시 영통구, ,영통동,수원시 영통구,1021,4
2015, , , ,25000.0,6,12,2021,중개거래,경기 수원영통구,29.43,10,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2014, , , ,17000.0,7,12,2021,중개거래,경기 수원영통구,24.97,13,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2014, , , ,15000.0,7,12,2021,중개거래,경기 수원영통구,23.5642,9,1351,광교 경동 해피리움,41117,수원시 영통구, ,이의동,수원시 영통구,1351,0
2017, , , ,16300.0,3,12,2021,중개거래,경기 수원영통구,25.1349,17,1012-1,영통역아이파크,41117,수원시 영통구, ,영통동,수원시 영통구,1012,1
2018, , , ,32900.0,3,12,2021,중개거래,경기 수원영통구,26.25,13,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
1997, , , ,5900.0,28,1,2022,중개거래,경기 수원장안구,22.265,5,40-5,평산시티텔,41111,수원시 장안구, ,정자동,수원시 장안구,40,5
1989, , , ,9900.0,26,1,2022,중개거래,경기 수원장안구,42.64,6,300,율전미주타운,41111,수원시 장안구, ,율전동,수원시 장안구,300,0
2003, , , ,15000.0,25,1,2022,중개거래,경기 수원장안구,46.656,5,99-20,율전동제일오피스텔,41111,수원시 장안구, ,율전동,수원시 장안구,99,20
2003, , , ,7300.0,24,1,2022,중개거래,경기 수원장안구,33.75,12,877-4,정연메이져1동,41111,수원시 장안구, ,정자동,수원시 장안구,877,4
2021, , , ,21000.0,15,1,2022,중개거래,경기 수원장안구,23.41,11,950,화서역 파크 푸르지오,41111,수원시 장안구, ,정자동,수원시 장안구,950,0
2021, , , ,21900.0,11,1,2022,중개거래,경기 수원장안구,23.41,9,950,화서역 파크 푸르지오,41111,수원시 장안구, ,정자동,수원시 장안구,950,0
2021, , , ,21500.0,12,1,2022,중개거래,경기 수원장안구,23.41,6,950,화서역 파크 푸르지오,41111,수원시 장안구, ,정자동,수원시 장안구,950,0
2021, , , ,36300.0,12,1,2022,중개거래,경기 수원영통구 경기 수원장안구,49.14,25,950,화서역 파크 푸르지오,41111,수원시 장안구, ,정자동,수원시 장안구,950,0
2017, , , ,24000.0,20,1,2022,중개거래,경기 수원권선구,45.59,3,1113-5,로얄팰리스,41113,수원시 권선구, ,금곡동,수원시 권선구,1113,5
2018, , , ,23000.0,20,1,2022,중개거래,경기 수원권선구,45.5861,8,1115-2,로얄팰리스 2차,41113,수원시 권선구, ,금곡동,수원시 권선구,1115,2
2005, , , ,8100.0,8,1,2022,중개거래,경기 수원권선구,30.98,13,1010-1,청광 노블하임,41113,수원시 권선구, ,권선동,수원시 권선구,1010,1
2017, , , ,20700.0,29,1,2022,중개거래,경기 수원권선구,45.59,8,1113-5,로얄팰리스,41113,수원시 권선구, ,금곡동,수원시 권선구,1113,5
2017, , , ,8800.0,15,1,2022,중개거래,경기 수원권선구,22.95,9,1118-1,세종타운721,41113,수원시 권선구, ,금곡동,수원시 권선구,1118,1
2006, , , ,34000.0,15,1,2022,중개거래,경기 수원권선구 경기 수원팔달구,92.0393,9,1013,지오베르크,41113,수원시 권선구, ,권선동,수원시 권선구,1013,0
2005, , , ,10000.0,7,1,2022,직거래, ,30.98,11,1010-1,청광 노블하임,41113,수원시 권선구, ,권선동,수원시 권선구,1010,1
2017, , , ,9350.0,23,1,2022,중개거래,경기 수원권선구,24.6,8,1118-1,세종타운721,41113,수원시 권선구, ,금곡동,수원시 권선구,1118,1
2021, , , ,13177.0,18,1,2022,중개거래,경기 수원시 권선구,30.3406,6,1406-3,권선행정타운 줌시티,41113,수원시 권선구, ,호매실동,수원시 권선구,1406,3
2004, , , ,19200.0,2,1,2022,중개거래,경기 수원권선구,58.55,7,1011-14,올림픽공원대우미래사랑 101동,41113,수원시 권선구, ,권선동,수원시 권선구,1011,14
2020, , , ,18000.0,13,1,2022,중개거래,경기 수원권선구,36.8847,7,1118-3,커낼파크,41113,수원시 권선구, ,금곡동,수원시 권선구,1118,3
2004, , , ,11500.0,3,1,2022,중개거래,경기 수원권선구,32.7,14,1013-1,세종그랑시아,41113,수원시 권선구, ,권선동,수원시 권선구,1013,1
2004, , , ,5500.0,27,1,2022,중개거래,경기 수원팔달구,17.105,8,26-25,트레보,41115,수원시 팔달구, ,우만동,수원시 팔달구,26,25
2005, , , ,8900.0,17,1,2022,중개거래,"경기 수원시 장안구, 경기 수원시 팔달구",31.0275,10,939,신동아 파스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,939,0
2004, , , ,7300.0,18,1,2022,중개거래,경기 수원권선구 경기 수원팔달구,31.044,3,1016-2,현대하이엘,41115,수원시 팔달구, ,인계동,수원시 팔달구,1016,2
2004, , , ,5000.0,20,1,2022,중개거래,경기 수원팔달구,21.12,10,1036-6,인계 오피앙 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1036,6
2006, , , ,44500.0,14,1,2022,중개거래,경기 수원팔달구,107.92,8,1116-5,인계동 삼환 아르누보파크,41115,수원시 팔달구, ,인계동,수원시 팔달구,1116,5
2004, , , ,7700.0,22,1,2022,중개거래,경기 수원권선구,31.044,12,1016-2,현대하이엘,41115,수원시 팔달구, ,인계동,수원시 팔달구,1016,2
2004, , , ,8200.0,21,1,2022,중개거래,경기 수원권선구,25.956,14,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1119,0
2017, , , ,14000.0,26,1,2022,중개거래,경기 수원팔달구,29.69,8,1118-8,라비채빌딩,41115,수원시 팔달구, ,인계동,수원시 팔달구,1118,8
2004, , , ,5800.0,8,1,2022,중개거래,경기 수원팔달구,22.387,7,1119,인계샤르망오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1119,0
2004, , , ,6800.0,10,1,2022,중개거래,경기 수원팔달구,25.27,13,1016-2,현대하이엘,41115,수원시 팔달구, ,인계동,수원시 팔달구,1016,2
2004, , , ,7500.0,8,1,2022,중개거래,경기 수원팔달구,31.044,11,1016-2,현대하이엘,41115,수원시 팔달구, ,인계동,수원시 팔달구,1016,2
2007, , , ,36800.0,26,1,2022,중개거래,경기 수원영통구 경기 수원팔달구,107.45,8,1134-11,동양파라곤 2단지,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,11
2005, , , ,13500.0,25,1,2022,중개거래,경기 수원팔달구,39.53,13,1046-13,에스팝타워,41115,수원시 팔달구, ,인계동,수원시 팔달구,1046,13
2005, , , ,5400.0,27,1,2022,중개거래,경기 수원팔달구,19.95,7,1134-4,트윈파크에이동,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,4
2006, , , ,27000.0,21,1,2022,중개거래,경기 수원팔달구,66.2664,15,1124-1,수원인계자이오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1124,1
2005, , , ,6500.0,20,1,2022,중개거래,경기 수원팔달구,27.19,10,40-1,동인트루빌3오피스텔,41115,수원시 팔달구, ,매산로2가,수원시 팔달구,40,1
2005, , , ,7000.0,20,1,2022,중개거래,경기 수원팔달구,30.61,9,40-1,동인트루빌3오피스텔,41115,수원시 팔달구, ,매산로2가,수원시 팔달구,40,1
2005, , , ,16500.0,10,1,2022,중개거래,경기 수원팔달구,61.38,4,1134-4,트윈파크에이동,41115,수원시 팔달구, ,인계동,수원시 팔달구,1134,4
2010, , , ,8700.0,17,1,2022,직거래, ,29.17,5,1034-3,드라마시티,41115,수원시 팔달구, ,인계동,수원시 팔달구,1034,3
2010, , , ,8000.0,17,1,2022,직거래, ,27.25,6,1034-3,드라마시티,41115,수원시 팔달구, ,인계동,수원시 팔달구,1034,3
2005, , , ,6300.0,18,1,2022,중개거래,경기 수원팔달구,27.19,6,40-1,동인트루빌3오피스텔,41115,수원시 팔달구, ,매산로2가,수원시 팔달구,40,1
2005, , , ,13500.0,10,1,2022,중개거래,경기 수원팔달구,37.5,18,1046-13,에스팝타워,41115,수원시 팔달구, ,인계동,수원시 팔달구,1046,13
2008, , , ,20800.0,5,1,2022,직거래, ,84.854,10,754-17,다림베스트빌,41115,수원시 팔달구, ,인계동,수원시 팔달구,754,17
2006, , , ,6300.0,1,1,2022,중개거래,경기 수원팔달구,26.52,11,40-3,대주파크빌,41115,수원시 팔달구, ,매산로2가,수원시 팔달구,40,3
2004, , , ,15500.0,4,1,2022,중개거래,경기 수원팔달구,60.06,2,1131-1,마이홈 오피스텔,41115,수원시 팔달구, ,인계동,수원시 팔달구,1131,1
2012, , , ,16050.0,26,1,2022,직거래, ,29.85,11,1330,광교서희스타힐스오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1330,0
2015, , , ,17000.0,26,1,2022,중개거래,경기 수원영통구,22.99,16,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2016, , , ,38900.0,29,1,2022,중개거래,경기 수원영통구,59.942,3,1256,장안프라임 광교,41117,수원시 영통구, ,이의동,수원시 영통구,1256,0
2014, , , ,15000.0,20,1,2022,직거래, ,20.8595,14,1351,광교 경동 해피리움,41117,수원시 영통구, ,이의동,수원시 영통구,1351,0
2013, , , ,15000.0,18,1,2022,직거래, ,26.71,7,1348-2,광교하이니티,41117,수원시 영통구, ,이의동,수원시 영통구,1348,2
2000, , , ,6790.0,11,1,2022,중개거래,경기 수원영통구,31.28,7,958-2,훼미리타워,41117,수원시 영통구, ,영통동,수원시 영통구,958,2
2015, , , ,26700.0,19,1,2022,중개거래,경기 수원영통구,30.28,7,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2014, , , ,15700.0,13,1,2022,직거래, ,27.5645,9,1351,광교 경동 해피리움,41117,수원시 영통구, ,이의동,수원시 영통구,1351,0
2017, , , ,12350.0,14,1,2022,중개거래,경기 수원영통구,21.3517,4,1255-2,테라스힐2,41117,수원시 영통구, ,이의동,수원시 영통구,1255,2
2006, , , ,39500.0,22,1,2022,중개거래,경기 수원영통구,91.0484,11,296-6,수원영통 아크로파크,41117,수원시 영통구, ,원천동,수원시 영통구,296,6
2015, , , ,86000.0,23,1,2022,중개거래,경기 수원영통구,84.68,35,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2018, , , ,20200.0,15,1,2022,중개거래,경기 수원영통구,22.83,12,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2018, , , ,19500.0,10,1,2022,중개거래,경기 수원영통구,21.58,11,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2006, , , ,40000.0,22,1,2022,중개거래,경기 수원영통구,91.0484,13,296-6,수원영통 아크로파크,41117,수원시 영통구, ,원천동,수원시 영통구,296,6
2015, , , ,16500.0,13,1,2022,중개거래,경기 수원영통구,23.131,10,1331,광교 푸르지오 월드마크,41117,수원시 영통구, ,이의동,수원시 영통구,1331,0
2018, , , ,21000.0,29,1,2022,중개거래,경기 수원영통구,22.83,5,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2014, , , ,17700.0,2,1,2022,중개거래,경기 수원영통구 서울 중랑구,24.97,14,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2018, , , ,15000.0,28,1,2022,중개거래,경기 수원영통구,20.43,7,1351-6,광교유니코어,41117,수원시 영통구, ,이의동,수원시 영통구,1351,6
2015, , , ,30700.0,10,1,2022,직거래, ,31.17,11,1338,광교센트럴푸르지오시티,41117,수원시 영통구, ,이의동,수원시 영통구,1338,0
2014, , , ,10200.0,28,1,2022,중개거래,경기 수원영통구,16.803,5,1349,광교 더로프트,41117,수원시 영통구, ,이의동,수원시 영통구,1349,0
2015, , , ,95500.0,12,1,2022,중개거래,경기 수원영통구,84.83,16,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2015, , , ,16500.0,10,1,2022,중개거래,경기 수원영통구,25.232,6,1331,광교 푸르지오 월드마크,41117,수원시 영통구, ,이의동,수원시 영통구,1331,0
2015, , , ,85000.0,15,1,2022,중개거래,경기 수원영통구,84.83,21,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2015, , , ,86000.0,15,1,2022,중개거래,경기 수원영통구,84.83,11,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2015, , , ,86000.0,11,1,2022,중개거래,경기 수원영통구,84.83,3,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2004, , , ,12000.0,25,1,2022,중개거래,경기 수원영통구,30.96,7,1023-1,메가플러스4,41117,수원시 영통구, ,영통동,수원시 영통구,1023,1
2017, , , ,15350.0,14,1,2022,중개거래,경기 수원영통구,26.0811,8,1012-1,영통역아이파크,41117,수원시 영통구, ,영통동,수원시 영통구,1012,1
2018, , , ,14330.0,17,1,2022,중개거래,경기 수원영통구,20.43,11,1351-6,광교유니코어,41117,수원시 영통구, ,이의동,수원시 영통구,1351,6
2015, , , ,24000.0,17,1,2022,중개거래,경기 수원영통구,29.96,9,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2018, , , ,19500.0,15,1,2022,중개거래,경기 수원영통구,22.83,11,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2015, , , ,24000.0,15,1,2022,중개거래,경기 수원영통구,29.96,10,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구, ,이의동,수원시 영통구,1332,0
2022, , , ,43710.0,20,1,2022,중개거래,경기 수원영통구,39.2486,12,605,더샵 광교레이크시티,41117,수원시 영통구, ,원천동,수원시 영통구,605,0
2015, , , ,84000.0,18,1,2022,중개거래,경기 수원영통구,84.83,11,1014,광교 힐스테이트 레이크,41117,수원시 영통구, ,하동,수원시 영통구,1014,0
2014, , , ,17500.0,13,1,2022,중개거래,경기 수원영통구,24.97,8,1352,에듀하임1309오피스텔,41117,수원시 영통구, ,이의동,수원시 영통구,1352,0
2018, , , ,20000.0,14,1,2022,중개거래,경기 수원영통구,22.83,9,1336-1,광교엘포트아이파크,41117,수원시 영통구, ,이의동,수원시 영통구,1336,1
2013, , , ,12000.0,21,1,2022,중개거래,경기 수원영통구,27.445,5,1257-4,광교 파인렉스2,41117,수원시 영통구, ,이의동,수원시 영통구,1257,4
2014, , , ,12700.0,18,1,2022,중개거래,경기 수원영통구,24.44,10,1257-1,광교에코푸르지오시티 B동,41117,수원시 영통구, ,이의동,수원시 영통구,1257,1
2013, , , ,13000.0,8,1,2022,직거래, ,28.83,9,1257-3,Eastern Tower,41117,수원시 영통구, ,이의동,수원시 영통구,1257,3
