Unnamed: 0,dealAmount,deposit,전세가율,buildYear,excluUseAr,floor,jibun,mhouseNm,sggCd,지역구명.x,umdNm.x,편차,전용면적_그룹,평균 전세가율
5711,125900,75000,59.57108817,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,5.671665788,대형,53.89942238
5712,125900,72000,57.18824464,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,3.288822258,대형,53.89942238
5713,125900,96000,76.25099285,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,22.35157047,대형,53.89942238
5714,125900,97000,77.04527403,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,23.14585165,대형,53.89942238
5715,125900,52500,41.69976172,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-12.19966066,대형,53.89942238
5716,125900,92000,73.07386815,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,19.17444577,대형,53.89942238
5717,125900,78000,61.95393169,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,8.054509308,대형,53.89942238
5718,125900,35000,27.79984114,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-26.09958124,대형,53.89942238
5719,125900,60000,47.65687053,2017,84.7746,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-6.242551852,대형,53.89942238
5720,113300,69000,60.90026478,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,7.000842398,대형,53.89942238
5721,113300,95000,83.84819064,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,29.94876826,대형,53.89942238
5722,113300,60000,52.95675199,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-0.942670392,대형,53.89942238
5723,113300,80000,70.60900265,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,16.70958027,대형,53.89942238
5724,113300,72000,63.54810238,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,9.648679998,대형,53.89942238
5725,113300,83000,73.25684025,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,19.35741787,대형,53.89942238
5726,113300,57700,50.92674316,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-2.972679222,대형,53.89942238
5727,113300,70000,61.78287732,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,7.883454938,대형,53.89942238
5728,113300,10000,8.826125331,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-45.07329705,대형,53.89942238
5729,113300,20000,17.65225066,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-36.24717172,대형,53.89942238
5730,113300,65000,57.36981465,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,3.470392268,대형,53.89942238
5731,113300,60580,53.46866726,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-0.430755122,대형,53.89942238
5732,113300,73000,64.43071492,2017,84.7746,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,10.53129254,대형,53.89942238
5733,130600,59000,45.17611026,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-8.723312122,대형,53.89942238
5734,130600,40000,30.62787136,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-23.27155102,대형,53.89942238
5735,130600,70000,53.59877489,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-0.300647492,대형,53.89942238
5736,130600,82000,62.78713629,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,8.887713908,대형,53.89942238
5737,130600,68000,52.06738132,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-1.832041062,대형,53.89942238
5738,130600,60000,45.94180704,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-7.957615342,대형,53.89942238
5739,130600,80000,61.25574273,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,7.356320348,대형,53.89942238
5740,130600,5000,3.82848392,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-50.07093846,대형,53.89942238
5741,130600,75000,57.42725881,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,3.527836428,대형,53.89942238
5742,130600,55000,42.11332312,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-11.78609926,대형,53.89942238
5743,130600,50000,38.2848392,2017,84.7746,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-15.61458318,대형,53.89942238
5744,95625,20000,20.91503268,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-32.9843897,대형,53.89942238
5745,95625,55000,57.51633987,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,3.616917488,대형,53.89942238
5746,95625,40000,41.83006536,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-12.06935702,대형,53.89942238
5747,95625,73000,76.33986928,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,22.4404469,대형,53.89942238
5748,95625,59850,62.58823529,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,8.688812908,대형,53.89942238
5749,95625,64000,66.92810458,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,13.0286822,대형,53.89942238
5750,95625,63000,65.88235294,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,11.98293056,대형,53.89942238
5751,95625,10000,10.45751634,2017,84.8991,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-43.44190604,대형,53.89942238
5752,127500,70000,54.90196078,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,1.002538398,대형,53.89942238
5753,127500,80000,62.74509804,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,8.845675658,대형,53.89942238
5754,127500,63000,49.41176471,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-4.487657672,대형,53.89942238
5755,127500,56700,44.47058824,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-9.428834142,대형,53.89942238
5756,127500,76000,59.60784314,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,5.708420758,대형,53.89942238
5757,127500,20000,15.68627451,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-38.21314787,대형,53.89942238
5758,127500,10000,7.843137255,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-46.05628513,대형,53.89942238
5759,127500,60000,47.05882353,2017,84.9455,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-6.840598852,대형,53.89942238
5760,104300,53550,51.34228188,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-2.557140502,대형,53.89942238
5761,104300,63000,60.40268456,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,6.503262178,대형,53.89942238
5762,104300,68500,65.6759348,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,11.77651242,대형,53.89942238
5763,104300,57000,54.65004794,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,0.750625558,대형,53.89942238
5764,104300,71400,68.45637584,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,14.55695346,대형,53.89942238
5765,104300,72000,69.0316395,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,15.13221712,대형,53.89942238
5766,104300,56000,53.69127517,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-0.208147212,대형,53.89942238
5767,104300,64000,61.36145733,2017,84.9462,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,7.462034948,대형,53.89942238
5768,111825,70000,62.59780908,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,8.698386698,대형,53.89942238
5769,111825,73500,65.72769953,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,11.82827715,대형,53.89942238
5770,111825,30000,26.82763246,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-27.07178992,대형,53.89942238
5771,111825,55000,49.18399285,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-4.715429532,대형,53.89942238
5772,111825,61740,55.21126761,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,1.311845228,대형,53.89942238
5773,111825,60000,53.65526492,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-0.244157462,대형,53.89942238
5774,111825,15000,13.41381623,2017,84.9462,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-40.48560615,대형,53.89942238
5775,87375,49000,56.08011445,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,2.180692068,대형,53.89942238
5776,87375,50100,57.33905579,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,3.439633408,대형,53.89942238
5777,87375,40000,45.77968526,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-8.119737122,대형,53.89942238
5778,87375,59300,67.8683834,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,13.96896102,대형,53.89942238
5779,87375,58800,67.29613734,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,13.39671496,대형,53.89942238
5780,87375,59000,67.52503577,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,13.62561339,대형,53.89942238
5781,87375,85000,97.28183119,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,43.38240881,대형,53.89942238
5782,87375,70000,80.11444921,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,26.21502683,대형,53.89942238
5783,87375,58000,66.38054363,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,12.48112125,대형,53.89942238
5784,87375,60000,68.6695279,2017,84.9949,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,14.77010552,대형,53.89942238
5785,26190,22000,84.0015273,2017,86.56,5,587-5,(587-5),41111,수원시 장안구,파장동,0,초대형,84.0015273
5786,26000,26000,100,2017,87.42,5,993-2,스위트캐슬,41113,수원시 권선구,권선동,0,초대형,100
5787,125600,110000,87.57961783,2017,107.8255,4,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,35.42065793,초대형,52.1589599
5788,125600,83000,66.08280255,2017,107.8255,4,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,13.92384265,초대형,52.1589599
5789,125600,89000,70.85987261,2017,107.8255,4,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,18.70091271,초대형,52.1589599
5790,125600,80000,63.69426752,2017,107.8255,4,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,11.53530762,초대형,52.1589599
5791,125600,40000,31.84713376,2017,107.8255,4,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-20.31182614,초대형,52.1589599
5792,129500,73500,56.75675676,2017,107.8528,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,4.597796865,초대형,52.1589599
5793,129500,69900,53.97683398,2017,107.8528,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,1.817874085,초대형,52.1589599
5794,129500,85000,65.63706564,2017,107.8528,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,13.47810574,초대형,52.1589599
5795,129500,79000,61.003861,2017,107.8528,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,8.844901105,초대형,52.1589599
5796,129500,90000,69.4980695,2017,107.8528,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,17.3391096,초대형,52.1589599
5797,148500,82000,55.21885522,2017,107.8791,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,3.059895325,초대형,52.1589599
5798,148500,84000,56.56565657,2017,107.8791,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,4.406696675,초대형,52.1589599
5799,148500,70000,47.13804714,2017,107.8791,1,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-5.020912755,초대형,52.1589599
5800,129250,8000,6.189555126,2017,110.4223,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-45.96940477,초대형,52.1589599
5801,129250,76650,59.30367505,2017,110.4223,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,7.144715155,초대형,52.1589599
5802,129250,60000,46.42166344,2017,110.4223,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-5.737296455,초대형,52.1589599
5803,129250,70000,54.15860735,2017,110.4223,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,1.999647455,초대형,52.1589599
5804,129250,10000,7.736943907,2017,110.4223,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-44.42201599,초대형,52.1589599
5805,129250,85000,65.76402321,2017,110.4223,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,13.60506331,초대형,52.1589599
5806,139000,109000,78.41726619,2017,110.4223,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,26.25830629,초대형,52.1589599
5807,139000,78750,56.65467626,2017,110.4223,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,4.495716365,초대형,52.1589599
5808,139000,88000,63.30935252,2017,110.4223,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,11.15039262,초대형,52.1589599
5809,139000,90000,64.74820144,2017,110.4223,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,12.58924154,초대형,52.1589599
5810,139000,89000,64.02877698,2017,110.4223,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,11.86981708,초대형,52.1589599
5811,139000,84000,60.43165468,2017,110.4223,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,8.272694785,초대형,52.1589599
5812,124200,100000,80.51529791,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,28.35633801,초대형,52.1589599
5813,124200,90000,72.46376812,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,20.30480822,초대형,52.1589599
5814,124200,77000,61.99677939,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,9.837819495,초대형,52.1589599
5815,124200,68000,54.75040258,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,2.591442685,초대형,52.1589599
5816,124200,75000,60.38647343,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,8.227513535,초대형,52.1589599
5817,124200,120000,96.61835749,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,44.45939759,초대형,52.1589599
5818,124200,79000,63.60708535,2017,111.0837,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,11.44812545,초대형,52.1589599
5819,134000,125000,93.28358209,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,41.12462219,초대형,52.1589599
5820,134000,78000,58.20895522,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,6.049995325,초대형,52.1589599
5821,134000,65100,48.58208955,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-3.576870345,초대형,52.1589599
5822,134000,120000,89.55223881,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,37.39327891,초대형,52.1589599
5823,134000,70350,52.5,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,0.341040105,초대형,52.1589599
5824,134000,65000,48.50746269,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-3.651497205,초대형,52.1589599
5825,134000,68250,50.93283582,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-1.226124075,초대형,52.1589599
5826,134000,99900,74.55223881,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,22.39327891,초대형,52.1589599
5827,134000,69000,51.49253731,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-0.666422585,초대형,52.1589599
5828,134000,75000,55.97014925,2017,113.1237,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,3.811189355,초대형,52.1589599
5829,157166.6667,87000,55.3552492,2017,113.5461,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,3.196289305,초대형,52.1589599
5830,157166.6667,10000,6.362672322,2017,113.5461,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-45.79628757,초대형,52.1589599
5831,157166.6667,18000,11.45281018,2017,113.5461,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-40.70614972,초대형,52.1589599
5832,157166.6667,120000,76.35206787,2017,113.5461,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,24.19310797,초대형,52.1589599
5833,129000,67200,52.09302326,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-0.065936635,초대형,52.1589599
5834,129000,75000,58.13953488,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,5.980574985,초대형,52.1589599
5835,129000,100000,77.51937984,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,25.36041994,초대형,52.1589599
5836,129000,72000,55.81395349,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,3.654993595,초대형,52.1589599
5837,129000,78000,60.46511628,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,8.306156385,초대형,52.1589599
5838,129000,10000,7.751937984,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,-44.40702191,초대형,52.1589599
5839,129000,88000,68.21705426,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,16.05809436,초대형,52.1589599
5840,129000,69000,53.48837209,2017,113.6918,2,1177,광교파크자이더테라스,41117,수원시 영통구,이의동,1.329412195,초대형,52.1589599
5841,146250,82000,56.06837607,2017,115.5097,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,3.909416175,초대형,52.1589599
5842,146250,30000,20.51282051,2017,115.5097,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-31.64613939,초대형,52.1589599
5843,146250,95000,64.95726496,2017,115.5097,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,12.79830506,초대형,52.1589599
5844,146250,20000,13.67521368,2017,115.5097,3,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-38.48374622,초대형,52.1589599
5845,157916.6667,140000,88.65435356,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,36.49539366,초대형,52.1589599
5846,157916.6667,0,0,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-52.1589599,초대형,52.1589599
5847,157916.6667,95000,60.15831135,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,7.999351455,초대형,52.1589599
5848,157916.6667,60000,37.99472296,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-14.16423694,초대형,52.1589599
5849,157916.6667,72000,45.59366755,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-6.565292345,초대형,52.1589599
5850,157916.6667,87000,55.09234828,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,2.933388385,초대형,52.1589599
5851,157916.6667,100000,63.32453826,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,11.16557836,초대형,52.1589599
5852,157916.6667,10000,6.332453826,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-45.82650607,초대형,52.1589599
5853,157916.6667,105000,66.49076517,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,14.33180527,초대형,52.1589599
5854,157916.6667,40000,25.3298153,2017,115.6761,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-26.8291446,초대형,52.1589599
5855,138000,69000,50,2017,115.6761,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-2.158959895,초대형,52.1589599
5856,165000,135000,81.81818182,2017,117.9097,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,29.65922192,초대형,52.1589599
5857,165000,95000,57.57575758,2017,117.9097,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,5.416797685,초대형,52.1589599
5858,165000,100000,60.60606061,2017,117.9097,4,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,8.447100715,초대형,52.1589599
5859,157333.3333,80000,50.84745763,2017,117.9711,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-1.311502265,초대형,52.1589599
5860,157333.3333,70350,44.71398305,2017,117.9711,3,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-7.444976845,초대형,52.1589599
5861,176000,110000,62.5,2017,120.1011,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,10.3410401,초대형,52.1589599
5862,176000,103000,58.52272727,2017,120.1011,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,6.363767375,초대형,52.1589599
5863,176000,115000,65.34090909,2017,120.1011,4,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,13.18194919,초대형,52.1589599
5864,142800,78000,54.62184874,2017,126.1863,2,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,2.462888845,초대형,52.1589599
5865,142800,70000,49.01960784,2017,126.1863,2,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-3.139352055,초대형,52.1589599
5866,142800,90000,63.02521008,2017,126.1863,2,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,10.86625018,초대형,52.1589599
5867,129333.3333,68350,52.84793814,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,0.688978245,초대형,52.1589599
5868,129333.3333,83000,64.17525773,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,12.01629783,초대형,52.1589599
5869,129333.3333,80000,61.8556701,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,9.696710205,초대형,52.1589599
5870,129333.3333,71768,55.49072165,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,3.331761755,초대형,52.1589599
5871,129333.3333,68250,52.77061856,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,0.611658665,초대형,52.1589599
5872,129333.3333,81000,62.62886598,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,10.46990608,초대형,52.1589599
5873,129333.3333,69300,53.58247423,2017,126.7852,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,1.423514335,초대형,52.1589599
5874,157250,105000,66.77265501,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,14.61369511,초대형,52.1589599
5875,157250,84000,53.41812401,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,1.259164115,초대형,52.1589599
5876,157250,78750,50.07949126,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-2.079468635,초대형,52.1589599
5877,157250,100000,63.59300477,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,11.43404487,초대형,52.1589599
5878,157250,10000,6.359300477,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-45.79965942,초대형,52.1589599
5879,157250,60000,38.15580286,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-14.00315704,초대형,52.1589599
5880,157250,20000,12.71860095,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-39.44035895,초대형,52.1589599
5881,157250,80000,50.87440382,2017,126.8934,2,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-1.284556075,초대형,52.1589599
5882,150000,20000,13.33333333,2017,126.8934,2,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-38.82562657,초대형,52.1589599
5883,150000,10000,6.666666667,2017,126.8934,2,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-45.49229323,초대형,52.1589599
5884,140125,110000,78.50133809,2017,126.9408,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,26.34237819,초대형,52.1589599
5885,140125,100000,71.36485281,2017,126.9408,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,19.20589291,초대형,52.1589599
5886,140000,90000,64.28571429,2017,133.4983,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,12.12675439,초대형,52.1589599
5887,140000,10000,7.142857143,2017,133.4983,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-45.01610275,초대형,52.1589599
5888,140000,87000,62.14285714,2017,133.4983,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,9.983897245,초대형,52.1589599
5889,140000,30000,21.42857143,2017,133.4983,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-30.73038847,초대형,52.1589599
5890,140000,40000,28.57142857,2017,133.4983,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-23.58753133,초대형,52.1589599
5891,165000,120000,72.72727273,2017,158.6695,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,20.56831283,초대형,52.1589599
5892,165000,52000,31.51515152,2017,158.6695,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-20.64380838,초대형,52.1589599
5893,165000,80000,48.48484848,2017,158.6695,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-3.674111415,초대형,52.1589599
5894,165000,40000,24.24242424,2017,158.6695,1,1214,e편한세상TERRACE광교Easthill,41117,수원시 영통구,이의동,-27.91653566,초대형,52.1589599
5895,210000,150000,71.42857143,2017,185.0311,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,19.26961153,초대형,52.1589599
5896,210000,105000,50,2017,185.0311,1,1197,e편한세상TERRACE광교Westhill,41117,수원시 영통구,이의동,-2.158959895,초대형,52.1589599
5897,5400,500,9.259259259,2018,18.01,4,157-2,(157-2),41111,수원시 장안구,율전동,-41.49859164,소형,50.7578509
