,dealAmount,deposit,전세가율,buildYear,excluUseAr,floor,본번,부번,offiNm,sggCd,sggNm.x,umdNm.x,편차,전용면적_그룹,평균 전세가율
618,8100,500,6.172839506,2010,29.41,7,1034,3,드라마시티,41115,수원시 팔달구,인계동,-37.9665522,소형,44.1393917
619,8900,8500,95.50561798,2010,34.77,7,1034,3,드라마시티,41115,수원시 팔달구,인계동,29.95648066,중형,65.54913732
620,10700,500,4.672897196,2012,20.15,14,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,-46.00740897,소형,50.68030617
621,10400,500,4.807692308,2012,20.68,8,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,-45.87261386,소형,50.68030617
622,10000,6750,67.5,2012,20.68,9,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,16.81969383,소형,50.68030617
623,12000,12000,100,2012,20.68,10,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,49.31969383,소형,50.68030617
624,14583.33333,6875,47.14285714,2012,28.96,4,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,-3.537449028,소형,50.68030617
625,14312.5,7010.714286,48.98315658,2012,28.96,5,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,-1.697149588,소형,50.68030617
626,15500,5202.9375,33.56733871,2012,28.96,6,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,-17.11296746,소형,50.68030617
627,16200,9544.444444,58.91632373,2012,28.96,7,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,8.236017562,소형,50.68030617
628,15000,7320.785714,48.8052381,2012,28.96,8,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,-1.875068068,소형,50.68030617
629,15500,12279.36364,79.22170088,2012,28.96,10,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,28.54139471,소형,50.68030617
630,15075,8945,59.33665008,2012,28.96,11,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,8.656343912,소형,50.68030617
631,16250,10013.33333,61.62051282,2012,28.96,12,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,10.94020665,소형,50.68030617
632,15975,9340,58.46635368,2012,29.45,8,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,7.786047512,소형,50.68030617
633,18000,12058.33333,66.99074074,2012,29.45,9,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,16.31043457,소형,50.68030617
634,15900,8192.307692,51.52394775,2012,29.45,10,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,0.843641582,소형,50.68030617
635,17133.33333,10975,64.05642023,2012,29.45,11,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,13.37611406,소형,50.68030617
636,17966.66667,12170,67.73654917,2012,29.45,12,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,17.056243,소형,50.68030617
637,18000,10500,58.33333333,2012,29.45,13,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,7.653027162,소형,50.68030617
638,19000,12276.47059,64.6130031,2012,29.45,15,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,13.93269693,소형,50.68030617
639,14800,14380,97.16216216,2012,29.85,5,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,46.48185599,소형,50.68030617
640,15337.5,2751.666667,17.94077696,2012,29.85,6,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,-32.73952921,소형,50.68030617
641,14700,7498.444444,51.00982615,2012,29.85,7,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,0.329519982,소형,50.68030617
642,15125,6894.545455,45.5837716,2012,29.85,8,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,-5.096534568,소형,50.68030617
643,15500,3204.727273,20.67565982,2012,29.85,9,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,-30.00464635,소형,50.68030617
644,15216.66667,13135,86.31982475,2012,29.85,10,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,35.63951858,소형,50.68030617
645,15466.66667,2250,14.54741379,2012,29.85,11,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,-36.13289238,소형,50.68030617
646,15610,3463.368421,22.18685728,2012,29.85,12,1330,0,광교서희스타힐스오피스텔,41117,수원시 영통구,이의동,-28.49344889,소형,50.68030617
647,17000,17250,101.4705882,2012,30.65,11,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,52.20757905,중형,49.26300915
648,17800,17520,98.42696629,2012,30.65,14,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,49.16395714,중형,49.26300915
649,16800,3671.428571,21.8537415,2012,31.1,11,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,-27.40926765,중형,49.26300915
650,18000,6422.222222,35.67901235,2012,31.1,13,1351,1,광교데시앙루브,41117,수원시 영통구,이의동,-13.5839968,중형,49.26300915
