,건축년도,보증금.만원.,거래금액.만원.,전세가율,주택유형,본번,부번,층,도로명,단지명,전용면적,시군구,동,편차,전용면적_그룹,평균 전세가율
8560,2008,38000,60100,63.22795341,아파트,1035,0,2,권선로694번길 26,수원시청역SKVIEW,84.88,경기도 수원시 권선구 권선동,권선동,-4.481828513,대형,67.70978192
8561,2008,26060,41500,62.79518072,아파트,1035,0,3,권선로694번길 25,수원시청역SKVIEW,59.94,경기도 수원시 권선구 권선동,권선동,-5.653196955,중형,68.44837767
8562,2008,42500,54500,77.98165138,아파트,1035,0,3,권선로694번길 25,수원시청역SKVIEW,84.88,경기도 수원시 권선구 권선동,권선동,10.27186946,대형,67.70978192
8563,2008,35000,59000,59.3220339,아파트,1035,0,3,권선로694번길 25,수원시청역SKVIEW,100.94,경기도 수원시 권선구 권선동,권선동,-9.297406931,초대형,68.61944083
8564,2008,58000,62000,93.5483871,아파트,1035,0,3,권선로694번길 25,수원시청역SKVIEW,130.58,경기도 수원시 권선구 권선동,권선동,24.92894627,초대형,68.61944083
8565,2008,58000,70000,82.85714286,아파트,1035,0,3,권선로694번길 25,수원시청역SKVIEW,163.17,경기도 수원시 권선구 권선동,권선동,14.23770203,초대형,68.61944083
8566,2008,45250,63500,71.25984252,아파트,1035,0,3,권선로694번길 26,수원시청역SKVIEW,145.57,경기도 수원시 권선구 권선동,권선동,2.640401689,초대형,68.61944083
8567,2008,26000,44081.66667,58.98143597,아파트,1035,0,4,권선로694번길 25,수원시청역SKVIEW,59.94,경기도 수원시 권선구 권선동,권선동,-9.466941705,중형,68.44837767
8568,2008,35500,53000,66.98113208,아파트,1035,0,4,권선로694번길 25,수원시청역SKVIEW,82.95,경기도 수원시 권선구 권선동,권선동,-0.728649843,대형,67.70978192
8569,2008,37666.66667,54750,68.79756469,아파트,1035,0,4,권선로694번길 25,수원시청역SKVIEW,84.88,경기도 수원시 권선구 권선동,권선동,1.087782767,대형,67.70978192
8570,2008,33000,54000,61.11111111,아파트,1035,0,4,권선로694번길 26,수원시청역SKVIEW,84.88,경기도 수원시 권선구 권선동,권선동,-6.598670813,대형,67.70978192
8571,2008,40666.66667,57566.66667,70.64273306,아파트,1035,0,5,권선로694번길 25,수원시청역SKVIEW,82.95,경기도 수원시 권선구 권선동,권선동,2.932951137,대형,67.70978192
8572,2008,39333.33333,54300,72.43707796,아파트,1035,0,5,권선로694번길 25,수원시청역SKVIEW,84.88,경기도 수원시 권선구 권선동,권선동,4.727296037,대형,67.70978192
8573,2008,32500,58000,56.03448276,아파트,1035,0,5,권선로694번길 25,수원시청역SKVIEW,100.94,경기도 수원시 권선구 권선동,권선동,-12.58495807,초대형,68.61944083
8574,2008,48000,65000,73.84615385,아파트,1035,0,5,권선로694번길 26,수원시청역SKVIEW,145.57,경기도 수원시 권선구 권선동,권선동,5.226713019,초대형,68.61944083
8575,2008,28375,43000,65.98837209,아파트,1035,0,6,권선로694번길 25,수원시청역SKVIEW,59.94,경기도 수원시 권선구 권선동,권선동,-2.460005585,중형,68.44837767
8576,2008,3990,52500,7.6,아파트,1035,0,6,권선로694번길 25,수원시청역SKVIEW,82.95,경기도 수원시 권선구 권선동,권선동,-60.10978192,대형,67.70978192
8577,2008,35000,53233.33333,65.74827802,아파트,1035,0,6,권선로694번길 25,수원시청역SKVIEW,84.64,경기도 수원시 권선구 권선동,권선동,-1.961503903,대형,67.70978192
8578,2008,29500,55400,53.24909747,아파트,1035,0,6,권선로694번길 25,수원시청역SKVIEW,84.88,경기도 수원시 권선구 권선동,권선동,-14.46068445,대형,67.70978192
8579,2008,65000,68500,94.89051095,아파트,1035,0,6,권선로694번길 25,수원시청역SKVIEW,163.17,경기도 수원시 권선구 권선동,권선동,26.27107012,초대형,68.61944083
8580,2008,32000,51000,62.74509804,아파트,1035,0,6,권선로694번길 26,수원시청역SKVIEW,59.94,경기도 수원시 권선구 권선동,권선동,-5.703279635,중형,68.44837767
8581,2008,33600,50000,67.2,아파트,1035,0,6,권선로694번길 26,수원시청역SKVIEW,82.95,경기도 수원시 권선구 권선동,권선동,-0.509781923,대형,67.70978192
8582,2008,40000,55250,72.39819005,아파트,1035,0,7,권선로694번길 25,수원시청역SKVIEW,84.64,경기도 수원시 권선구 권선동,권선동,4.688408127,대형,67.70978192
8583,2008,52000,63000,82.53968254,아파트,1035,0,7,권선로694번길 25,수원시청역SKVIEW,100.94,경기도 수원시 권선구 권선동,권선동,13.92024171,초대형,68.61944083
8584,2008,45000,69000,65.2173913,아파트,1035,0,7,권선로694번길 26,수원시청역SKVIEW,84.88,경기도 수원시 권선구 권선동,권선동,-2.492390623,대형,67.70978192
8585,2008,29595,45000,65.76666667,아파트,1035,0,8,권선로694번길 25,수원시청역SKVIEW,59.94,경기도 수원시 권선구 권선동,권선동,-2.681711005,중형,68.44837767
8586,2008,35000,53500,65.42056075,아파트,1035,0,8,권선로694번길 25,수원시청역SKVIEW,84.64,경기도 수원시 권선구 권선동,권선동,-2.289221173,대형,67.70978192
8587,2008,42000,63500,66.14173228,아파트,1035,0,8,권선로694번길 25,수원시청역SKVIEW,100.94,경기도 수원시 권선구 권선동,권선동,-2.477708551,초대형,68.61944083
8588,2008,47473.33333,61500,77.19241192,아파트,1035,0,8,권선로694번길 25,수원시청역SKVIEW,163.17,경기도 수원시 권선구 권선동,권선동,8.572971089,초대형,68.61944083
8589,2008,32666.66667,52460,62.26966578,아파트,1035,0,9,권선로694번길 25,수원시청역SKVIEW,59.94,경기도 수원시 권선구 권선동,권선동,-6.178711895,중형,68.44837767
8590,2008,32550,55300,58.86075949,아파트,1035,0,9,권선로694번길 25,수원시청역SKVIEW,84.88,경기도 수원시 권선구 권선동,권선동,-8.849022433,대형,67.70978192
8591,2008,41000,57000,71.92982456,아파트,1035,0,9,권선로694번길 25,수원시청역SKVIEW,100.94,경기도 수원시 권선구 권선동,권선동,3.310383729,초대형,68.61944083
8592,2008,40000,55400,72.20216606,아파트,1035,0,9,권선로694번길 26,수원시청역SKVIEW,84.88,경기도 수원시 권선구 권선동,권선동,4.492384137,대형,67.70978192
8593,2008,29000,42500,68.23529412,아파트,1035,0,10,권선로694번길 25,수원시청역SKVIEW,59.94,경기도 수원시 권선구 권선동,권선동,-0.213083555,중형,68.44837767
8594,2008,38000,63800,59.56112853,아파트,1035,0,10,권선로694번길 26,수원시청역SKVIEW,84.88,경기도 수원시 권선구 권선동,권선동,-8.148653393,대형,67.70978192
8595,2008,27880,49150,56.72431333,아파트,1035,0,11,권선로694번길 25,수원시청역SKVIEW,59.94,경기도 수원시 권선구 권선동,권선동,-11.72406434,중형,68.44837767
8596,2008,31000,55500,55.85585586,아파트,1035,0,11,권선로694번길 25,수원시청역SKVIEW,82.95,경기도 수원시 권선구 권선동,권선동,-11.85392606,대형,67.70978192
8597,2008,37800,61000,61.96721311,아파트,1035,0,11,권선로694번길 25,수원시청역SKVIEW,100.94,경기도 수원시 권선구 권선동,권선동,-6.652227721,초대형,68.61944083
8598,2008,37000,65000,56.92307692,아파트,1035,0,11,권선로694번길 25,수원시청역SKVIEW,163.17,경기도 수원시 권선구 권선동,권선동,-11.69636391,초대형,68.61944083
8599,2008,32666.66667,52000,62.82051282,아파트,1035,0,11,권선로694번길 26,수원시청역SKVIEW,84.88,경기도 수원시 권선구 권선동,권선동,-4.889269103,대형,67.70978192
8600,2008,31283.33333,43500,71.91570881,아파트,1035,0,12,권선로694번길 25,수원시청역SKVIEW,59.94,경기도 수원시 권선구 권선동,권선동,3.467331135,중형,68.44837767
8601,2008,27650,45000,61.44444444,아파트,1035,0,12,권선로694번길 26,수원시청역SKVIEW,59.94,경기도 수원시 권선구 권선동,권선동,-7.003933235,중형,68.44837767
8602,2008,43983.33333,64500,68.19121447,아파트,1035,0,12,권선로694번길 26,수원시청역SKVIEW,145.57,경기도 수원시 권선구 권선동,권선동,-0.428226361,초대형,68.61944083
8603,2008,29800,45375,65.67493113,아파트,1035,0,13,권선로694번길 25,수원시청역SKVIEW,59.94,경기도 수원시 권선구 권선동,권선동,-2.773446545,중형,68.44837767
8604,2008,39333.33333,54000,72.83950617,아파트,1035,0,13,권선로694번길 25,수원시청역SKVIEW,84.64,경기도 수원시 권선구 권선동,권선동,5.129724247,대형,67.70978192
8605,2008,36000,52600,68.44106464,아파트,1035,0,13,권선로694번길 25,수원시청역SKVIEW,84.88,경기도 수원시 권선구 권선동,권선동,0.731282717,대형,67.70978192
8606,2008,53600,78250,68.49840256,아파트,1035,0,13,권선로694번길 25,수원시청역SKVIEW,130.58,경기도 수원시 권선구 권선동,권선동,-0.121038271,초대형,68.61944083
8607,2008,55800,71000,78.5915493,아파트,1035,0,13,권선로694번길 25,수원시청역SKVIEW,163.17,경기도 수원시 권선구 권선동,권선동,9.972108469,초대형,68.61944083
8608,2008,46750,55000,85,아파트,1035,0,14,권선로694번길 25,수원시청역SKVIEW,100.94,경기도 수원시 권선구 권선동,권선동,16.38055917,초대형,68.61944083
8609,2008,33500,65000,51.53846154,아파트,1035,0,15,권선로694번길 25,수원시청역SKVIEW,82.95,경기도 수원시 권선구 권선동,권선동,-16.17132038,대형,67.70978192
8610,2019,11760,13214.28571,88.99459459,아파트,1035,7,3,경수대로466번길 59,인계리치안,17.19,경기도 수원시 팔달구 인계동,인계동,-12.05935812,소형,101.0539527
8611,2019,10650,11250,94.66666667,아파트,1035,7,4,경수대로466번길 59,인계리치안,17.19,경기도 수원시 팔달구 인계동,인계동,-6.387286039,소형,101.0539527
8612,2019,12400,13710,90.44493071,아파트,1035,7,5,경수대로466번길 59,인계리치안,17.19,경기도 수원시 팔달구 인계동,인계동,-10.609022,소형,101.0539527
8613,2019,11628.57143,12400,93.77880184,아파트,1035,7,6,경수대로466번길 59,인계리치안,17.19,경기도 수원시 팔달구 인계동,인계동,-7.275150869,소형,101.0539527
8614,2019,10840.90909,10600,102.2727273,아파트,1035,7,7,경수대로466번길 59,인계리치안,17.19,경기도 수원시 팔달구 인계동,인계동,1.218774591,소형,101.0539527
8615,2019,10890.90909,10000,108.9090909,아파트,1035,7,8,경수대로466번길 59,인계리치안,17.19,경기도 수원시 팔달구 인계동,인계동,7.855138191,소형,101.0539527
8616,2019,11822.72727,11425,103.4812015,아파트,1035,7,9,경수대로466번길 59,인계리치안,17.19,경기도 수원시 팔달구 인계동,인계동,2.427248791,소형,101.0539527
8617,2019,11546.875,11750,98.2712766,아파트,1035,7,11,경수대로466번길 59,인계리치안,17.19,경기도 수원시 팔달구 인계동,인계동,-2.782676109,소형,101.0539527
8618,2012,5000,5075,98.52216749,아파트,1043,0,4,효원로249번길 46-12,무비하임,10.938,경기도 수원시 팔달구 인계동,인계동,-2.531785219,소형,101.0539527
8619,2012,8000,8000,100,아파트,1043,0,4,효원로249번길 46-12,무비하임,16.1466,경기도 수원시 팔달구 인계동,인계동,-1.053952709,소형,101.0539527
8620,2012,4500,4143.333333,108.608206,아파트,1043,0,5,효원로249번길 46-12,무비하임,10.938,경기도 수원시 팔달구 인계동,인계동,7.554253291,소형,101.0539527
8621,2012,4500,3750,120,아파트,1043,0,5,효원로249번길 46-12,무비하임,11.721,경기도 수원시 팔달구 인계동,인계동,18.94604729,소형,101.0539527
8622,2012,5250,7800,67.30769231,아파트,1043,0,6,효원로249번길 46-12,무비하임,10.938,경기도 수원시 팔달구 인계동,인계동,-33.7462604,소형,101.0539527
8623,2012,4000,4580,87.33624454,아파트,1043,0,6,효원로249번길 46-12,무비하임,11.721,경기도 수원시 팔달구 인계동,인계동,-13.71770817,소형,101.0539527
8624,2012,8000,8000,100,아파트,1043,0,6,효원로249번길 46-12,무비하임,16.1466,경기도 수원시 팔달구 인계동,인계동,-1.053952709,소형,101.0539527
8625,2012,4700,4751.5625,98.91483065,아파트,1043,0,7,효원로249번길 46-12,무비하임,10.938,경기도 수원시 팔달구 인계동,인계동,-2.139122059,소형,101.0539527
8626,2012,4720,4835.714286,97.6070901,아파트,1043,0,7,효원로249번길 46-12,무비하임,11.721,경기도 수원시 팔달구 인계동,인계동,-3.446862609,소형,101.0539527
8627,2012,5000,5275,94.78672986,아파트,1043,0,8,효원로249번길 46-12,무비하임,11.721,경기도 수원시 팔달구 인계동,인계동,-6.267222849,소형,101.0539527
8628,2012,5000,5112.5,97.799511,아파트,1043,0,9,효원로249번길 46-12,무비하임,11.721,경기도 수원시 팔달구 인계동,인계동,-3.254441709,소형,101.0539527
8629,1989,12400,17320,71.59353349,아파트,1044,1,1,세권로207번길 16,금성,51.57,경기도 수원시 권선구 권선동,권선동,3.145155815,중형,68.44837767
8630,1989,11500,16600,69.27710843,아파트,1044,1,2,세권로207번길 16,금성,43.65,경기도 수원시 권선구 권선동,권선동,0.828730755,중형,68.44837767
8631,1989,7000,13300,52.63157895,아파트,1044,1,2,세권로207번길 16,금성,44.73,경기도 수원시 권선구 권선동,권선동,-15.81679872,중형,68.44837767
8632,1989,15500,19166.66667,80.86956522,아파트,1044,1,2,세권로207번길 16,금성,51.57,경기도 수원시 권선구 권선동,권선동,12.42118755,중형,68.44837767
8633,1989,10166.66667,13975,72.74895647,아파트,1044,1,3,세권로207번길 16,금성,43.65,경기도 수원시 권선구 권선동,권선동,4.300578795,중형,68.44837767
8634,1989,12250,17050,71.84750733,아파트,1044,1,3,세권로207번길 16,금성,51.57,경기도 수원시 권선구 권선동,권선동,3.399129655,중형,68.44837767
8635,1989,9500,15766.66667,60.25369979,아파트,1044,1,4,세권로207번길 16,금성,43.65,경기도 수원시 권선구 권선동,권선동,-8.194677885,중형,68.44837767
8636,2001,50500,63162.75,79.95218701,아파트,1046,1,1,청명북로 33,청명마을삼성,92.233,경기도 수원시 영통구 영통동,영통동,13.60215654,초대형,66.35003047
8637,2001,62000,70960,87.37316798,아파트,1046,1,2,청명북로 33,청명마을삼성,119.871,경기도 수원시 영통구 영통동,영통동,21.02313751,초대형,66.35003047
8638,2001,42000,69166.66667,60.72289157,아파트,1046,1,3,청명북로 33,청명마을삼성,92.233,경기도 수원시 영통구 영통동,영통동,-5.627138899,초대형,66.35003047
8639,2001,69000,81666.66667,84.48979592,아파트,1046,1,3,청명북로 33,청명마을삼성,119.871,경기도 수원시 영통구 영통동,영통동,18.13976545,초대형,66.35003047
8640,2001,49500,69750,70.96774194,아파트,1046,1,4,청명북로 33,청명마을삼성,92.233,경기도 수원시 영통구 영통동,영통동,4.617711471,초대형,66.35003047
8641,2001,68000,76500,88.88888889,아파트,1046,1,4,청명북로 33,청명마을삼성,119.871,경기도 수원시 영통구 영통동,영통동,22.53885842,초대형,66.35003047
8642,2001,43000,87250,49.28366762,아파트,1046,1,4,청명북로 33,청명마을삼성,134.239,경기도 수원시 영통구 영통동,영통동,-17.06636285,초대형,66.35003047
8643,2001,42500,71500,59.44055944,아파트,1046,1,5,청명북로 33,청명마을삼성,92.233,경기도 수원시 영통구 영통동,영통동,-6.909471029,초대형,66.35003047
8644,2001,58250,73500,79.25170068,아파트,1046,1,5,청명북로 33,청명마을삼성,119.871,경기도 수원시 영통구 영통동,영통동,12.90167021,초대형,66.35003047
8645,2001,54333.33333,89700,60.57227796,아파트,1046,1,6,청명북로 33,청명마을삼성,164.947,경기도 수원시 영통구 영통동,영통동,-5.777752509,초대형,66.35003047
